link_index,link_id,from_node_id,to_node_id,v_solver,v_from_paths,raw_residual,tolerance,current_cost_minutes,effective_capacity,vdf_fftt,vdf_alpha,vdf_beta
3118,8548,3624,3623,3.261322360558929e-27,0.0,3.261322360558929e-27,1.0099999999999999e-06,0.18683,2600.0,0.18683,0.25,2.0
3119,7160,3626,2935,-1.0568987807819912e-27,0.0,-1.0568987807819912e-27,1.0099999999999999e-06,0.145312,2600.0,0.145312,0.25,2.0
3120,7154,3626,3645,-2.528781399610401e-28,0.0,-2.528781399610401e-28,1.0099999999999999e-06,0.11205,2600.0,0.11205,0.25,2.0
3121,10645,3630,1521,1.1737439025768269e-26,0.0,1.1737439025768269e-26,1.0099999999999999e-06,0.179772,8000.0,0.179772,0.25,2.0
3122,13761,3632,3633,-6.695680763220798e-28,0.0,-6.695680763220798e-28,1.0099999999999999e-06,0.184728,8000.0,0.184728,0.25,2.0
3123,13767,3633,4919,1.0737948805014935e-26,0.0,1.0737948805014935e-26,1.0099999999999999e-06,0.0038893333333333,8000.0,0.0038893333333333,0.25,2.0
3124,13766,3633,4920,1.2606172097649835e-26,0.0,1.2606172097649835e-26,1.0099999999999999e-06,0.0292413333333333,8000.0,0.0292413333333333,0.25,2.0
3125,18827,3634,1161,5.008061073770241e-27,0.0,5.008061073770241e-27,1.0099999999999999e-06,0.617688,2600.0,0.617688,0.25,2.0
3126,18883,3634,3635,1.6115025404063347e-26,0.0,1.6115025404063347e-26,1.0099999999999999e-06,0.097824,2600.0,0.097824,0.25,2.0
3127,18855,3634,3636,1.1939151432092463e-27,0.0,1.1939151432092463e-27,1.0099999999999999e-06,0.10471,2600.0,0.10471,0.25,2.0
3128,18884,3635,3634,1.6115025404063347e-26,0.0,1.6115025404063347e-26,1.0099999999999999e-06,0.097824,2600.0,0.097824,0.25,2.0
3129,18882,3635,4671,2.2034633404885203e-27,0.0,2.2034633404885203e-27,1.0099999999999999e-06,0.17341,2600.0,0.17341,0.25,2.0
3130,18856,3636,3634,1.1939151432092463e-27,0.0,1.1939151432092463e-27,1.0099999999999999e-06,0.10471,2600.0,0.10471,0.25,2.0
3131,18875,3636,5138,4.9696041046528794e-27,0.0,4.9696041046528794e-27,1.0099999999999999e-06,0.244764,2600.0,0.244764,0.25,2.0
3132,8075,3639,279,-4.72372493732023e-27,0.0,-4.72372493732023e-27,1.0099999999999999e-06,0.01866,2600.0,0.01866,0.25,2.0
3133,8071,3639,3640,1.1174586769903063e-26,0.0,1.1174586769903063e-26,1.0099999999999999e-06,0.1207719999999999,2600.0,0.1207719999999999,0.25,2.0
3134,8072,3640,3639,1.1174586769903063e-26,0.0,1.1174586769903063e-26,1.0099999999999999e-06,0.1207719999999999,2600.0,0.1207719999999999,0.25,2.0
3135,8073,3640,5528,4.54519693764424e-27,0.0,4.54519693764424e-27,1.0099999999999999e-06,0.055822,2600.0,0.055822,0.25,2.0
3136,7158,3645,2754,5.182399333837074e-27,0.0,5.182399333837074e-27,1.0099999999999999e-06,0.168522,2600.0,0.168522,0.25,2.0
3137,7155,3645,3626,-2.528781399610401e-28,0.0,-2.528781399610401e-28,1.0099999999999999e-06,0.11205,2600.0,0.11205,0.25,2.0
3138,15429,3646,3647,6.525014757701579e-27,0.0,6.525014757701579e-27,1.0099999999999999e-06,0.188326,2600.0,0.188326,0.25,2.0
3139,14902,3646,3651,1.1215147721638324e-27,0.0,1.1215147721638324e-27,1.0099999999999999e-06,0.401732,2600.0,0.401732,0.25,2.0
3140,15346,3647,1203,1.2024584395258803e-26,0.0,1.2024584395258803e-26,1.0099999999999999e-06,0.2517546666666667,8000.0,0.2517546666666667,0.25,2.0
3141,15430,3647,3754,-3.413795567449929e-28,0.0,-3.413795567449929e-28,1.0099999999999999e-06,0.19136,2600.0,0.19136,0.25,2.0
3142,10679,3648,1528,-3.731903727396399e-27,0.0,-3.731903727396399e-27,1.0099999999999999e-06,0.057148,8000.0,0.057148,0.25,2.0
3143,15164,3651,3863,6.98553814794924e-27,0.0,6.98553814794924e-27,1.0099999999999999e-06,0.341618,2600.0,0.341618,0.25,2.0
3144,19889,3653,4355,-2.25875420671017e-27,0.0,-2.25875420671017e-27,1.0099999999999999e-06,0.093964,2600.0,0.093964,0.25,2.0
3145,19893,3653,4610,1.48991935338895e-26,0.0,1.48991935338895e-26,1.0099999999999999e-06,0.023236,2600.0,0.023236,0.25,2.0
3146,13492,3654,887,1.1783192958274303e-26,0.0,1.1783192958274303e-26,1.0099999999999999e-06,0.408066,2600.0,0.408066,0.25,2.0
3147,13547,3654,3258,2.135029656959641e-27,0.0,2.135029656959641e-27,1.0099999999999999e-06,0.160256,2600.0,0.160256,0.25,2.0
3148,13882,3664,886,9.145636521670742e-27,0.0,9.145636521670742e-27,1.0099999999999999e-06,0.0983013333333333,8000.0,0.0983013333333333,0.25,2.0
3149,4816,3678,3368,1.5914628897304722e-26,0.0,1.5914628897304722e-26,1.0099999999999999e-06,0.255158,2600.0,0.255158,0.25,2.0
3150,489,3678,5175,8.668003626556739e-27,0.0,8.668003626556739e-27,1.0099999999999999e-06,0.042896,2600.0,0.042896,0.25,2.0
3151,7337,3680,412,9.275798571030348e-27,0.0,9.275798571030348e-27,1.0099999999999999e-06,0.26769,2600.0,0.26769,0.25,2.0
3152,7341,3680,1788,1.0063892998344705e-26,0.0,1.0063892998344705e-26,1.0099999999999999e-06,0.115114,2600.0,0.115114,0.25,2.0
3153,14082,3683,3684,-5.8502148561284014e-27,0.0,-5.8502148561284014e-27,1.0099999999999999e-06,0.054586,2600.0,0.054586,0.25,2.0
3154,14069,3683,3685,-2.058357699972836e-27,0.0,-2.058357699972836e-27,1.0099999999999999e-06,0.21788,2600.0,0.21788,0.25,2.0
3155,14072,3684,1186,1.4169102766115962e-26,0.0,1.4169102766115962e-26,1.0099999999999999e-06,0.266448,2600.0,0.266448,0.25,2.0
3156,14083,3684,3683,-5.8502148561284014e-27,0.0,-5.8502148561284014e-27,1.0099999999999999e-06,0.054586,2600.0,0.054586,0.25,2.0
3157,14084,3685,3298,3.960427954814435e-27,0.0,3.960427954814435e-27,1.0099999999999999e-06,0.211962,2600.0,0.211962,0.25,2.0
3158,14070,3685,3683,-2.058357699972836e-27,0.0,-2.058357699972836e-27,1.0099999999999999e-06,0.21788,2600.0,0.21788,0.25,2.0
3159,12223,3685,4606,-2.545479308941778e-27,0.0,-2.545479308941778e-27,1.0099999999999999e-06,1.02508,2600.0,1.02508,0.25,2.0
3160,12227,3685,4989,1.0301514963042843e-26,0.0,1.0301514963042843e-26,1.0099999999999999e-06,0.23463,2600.0,0.23463,0.25,2.0
3161,18017,3687,2030,5.167598165762057e-10,5.167599781561926e-10,-1.6157998692365443e-16,1.0099999999999999e-06,0.14913,2600.0,0.14913,0.25,2.0
3162,10944,3688,1531,4.53809718948574e-27,0.0,4.53809718948574e-27,1.0099999999999999e-06,0.044202,2600.0,0.044202,0.25,2.0
3163,10430,3688,2376,-5.315958808063501e-27,0.0,-5.315958808063501e-27,1.0099999999999999e-06,0.165504,2600.0,0.165504,0.25,2.0
3164,18491,3691,3692,2.3730425982964837e-27,0.0,2.3730425982964837e-27,1.0099999999999999e-06,0.0610219999999999,2600.0,0.0610219999999999,0.25,2.0
3165,18489,3691,3693,1.983568363167115e-27,0.0,1.983568363167115e-27,1.0099999999999999e-06,0.081782,2600.0,0.081782,0.25,2.0
3166,18492,3692,3691,2.3730425982964837e-27,0.0,2.3730425982964837e-27,1.0099999999999999e-06,0.0610219999999999,2600.0,0.0610219999999999,0.25,2.0
3167,18493,3692,5147,1.0961174058208479e-26,0.0,1.0961174058208479e-26,1.0099999999999999e-06,0.134514,2600.0,0.134514,0.25,2.0
3168,18490,3693,3691,1.983568363167115e-27,0.0,1.983568363167115e-27,1.0099999999999999e-06,0.081782,2600.0,0.081782,0.25,2.0
3169,18439,3693,3993,1.443337116935348e-26,0.0,1.443337116935348e-26,1.0099999999999999e-06,0.050472,2600.0,0.050472,0.25,2.0
3170,11983,3695,3318,1.0822952021380666e-26,0.0,1.0822952021380666e-26,1.0099999999999999e-06,0.012132,2600.0,0.012132,0.25,2.0
3171,11980,3695,4765,-5.494858855159031e-27,0.0,-5.494858855159031e-27,1.0099999999999999e-06,0.074124,2600.0,0.074124,0.25,2.0
3172,8661,3696,3697,5.826701478167119e-27,0.0,5.826701478167119e-27,1.0099999999999999e-06,0.105342,2600.0,0.105342,0.25,2.0
3173,8665,3696,3698,1.543460703649428e-26,0.0,1.543460703649428e-26,1.0099999999999999e-06,0.167728,2600.0,0.167728,0.25,2.0
3174,8662,3697,3696,5.826701478167119e-27,0.0,5.826701478167119e-27,1.0099999999999999e-06,0.105342,2600.0,0.105342,0.25,2.0
3175,8675,3697,4239,8.960056993718219e-27,0.0,8.960056993718219e-27,1.0099999999999999e-06,0.21715,2600.0,0.21715,0.25,2.0
3176,8580,3697,4240,1.1645931160756199e-26,0.0,1.1645931160756199e-26,1.0099999999999999e-06,0.288008,2600.0,0.288008,0.25,2.0
3177,8666,3698,3696,1.543460703649428e-26,0.0,1.543460703649428e-26,1.0099999999999999e-06,0.167728,2600.0,0.167728,0.25,2.0
3178,8664,3698,4239,5.9215585481853344e-27,0.0,5.9215585481853344e-27,1.0099999999999999e-06,0.345504,2600.0,0.345504,0.25,2.0
3179,8582,3698,4656,7.950880843879775e-27,0.0,7.950880843879775e-27,1.0099999999999999e-06,0.432024,2600.0,0.432024,0.25,2.0
3180,8579,3698,5084,1.0400122576192123e-26,0.0,1.0400122576192123e-26,1.0099999999999999e-06,0.294264,2600.0,0.294264,0.25,2.0
3181,16364,3699,3524,7.272263250159558e-27,0.0,7.272263250159558e-27,1.0099999999999999e-06,0.066752,8000.0,0.066752,0.25,2.0
3182,8421,3703,3404,-5.342977294086289e-27,0.0,-5.342977294086289e-27,1.0099999999999999e-06,0.277598,2600.0,0.277598,0.25,2.0
3183,8432,3703,3502,-6.228279898783418e-27,0.0,-6.228279898783418e-27,1.0099999999999999e-06,0.154114,2600.0,0.154114,0.25,2.0
3184,8434,3703,4770,8.83620237775349e-27,0.0,8.83620237775349e-27,1.0099999999999999e-06,0.180508,2600.0,0.180508,0.25,2.0
3185,15460,3718,3876,-3.6565933477803525e-27,0.0,-3.6565933477803525e-27,1.0099999999999999e-06,0.0498973333333333,8000.0,0.0498973333333333,0.25,2.0
3186,15345,3718,3877,1.5954453439648683e-27,0.0,1.5954453439648683e-27,1.0099999999999999e-06,0.102542,2600.0,0.102542,0.25,2.0
3187,15437,3718,4131,-6.4163973878657455e-27,0.0,-6.4163973878657455e-27,1.0099999999999999e-06,0.36129,2600.0,0.36129,0.25,2.0
3188,13762,3721,3722,1.1502355022178644e-26,0.0,1.1502355022178644e-26,1.0099999999999999e-06,0.1906786666666666,8000.0,0.1906786666666666,0.25,2.0
3189,13694,3722,4071,2.5730670575929886e-27,0.0,2.5730670575929886e-27,1.0099999999999999e-06,0.0880893333333333,8000.0,0.0880893333333333,0.25,2.0
3190,16573,3727,4072,6.0821556992041845,6.082155699204185,-8.881784197001252e-16,1.0608215569920417e-06,0.06789009287828524,2600.0,0.06789,0.25,2.0
3191,17484,3729,1282,2.413497556514158e-27,0.0,2.413497556514158e-27,1.0099999999999999e-06,0.21752,2600.0,0.21752,0.25,2.0
3192,10431,3730,736,7.321198463104367e-27,0.0,7.321198463104367e-27,1.0099999999999999e-06,0.393444,2600.0,0.393444,0.25,2.0
3193,16308,3734,2204,2.9517426783456197e-09,2.9517426915722542e-09,-1.3226634538335164e-17,1.0099999999999999e-06,0.1275266666666666,8000.0,0.1275266666666666,0.25,2.0
3194,13747,3735,3736,-2.109830874026158e-27,0.0,-2.109830874026158e-27,1.0099999999999999e-06,0.0755893333333333,8000.0,0.0755893333333333,0.25,2.0
3195,13693,3736,3632,2.8136472506798568e-27,0.0,2.8136472506798568e-27,1.0099999999999999e-06,0.088028,8000.0,0.088028,0.25,2.0
3196,14274,3739,2881,-4.372875595875595e-27,0.0,-4.372875595875595e-27,1.0099999999999999e-06,0.3773,2600.0,0.3773,0.25,2.0
3197,14273,3739,2882,1.1482239069105474e-26,0.0,1.1482239069105474e-26,1.0099999999999999e-06,0.190942,2600.0,0.190942,0.25,2.0
3198,13763,3742,3743,1.4742012998528397e-26,0.0,1.4742012998528397e-26,1.0099999999999999e-06,0.029216,2600.0,0.029216,0.25,2.0
3199,13760,3743,3222,-3.311266032674121e-27,0.0,-3.311266032674121e-27,1.0099999999999999e-06,0.0867413333333333,8000.0,0.0867413333333333,0.25,2.0
3200,13764,3743,3742,1.4742012998528397e-26,0.0,1.4742012998528397e-26,1.0099999999999999e-06,0.029216,2600.0,0.029216,0.25,2.0
3201,17421,3749,2370,1.1060790130485563e-26,0.0,1.1060790130485563e-26,1.0099999999999999e-06,0.162898,2600.0,0.162898,0.25,2.0
3202,15642,3749,3142,-4.368536860896941e-27,0.0,-4.368536860896941e-27,1.0099999999999999e-06,0.821772,2600.0,0.821772,0.25,2.0
3203,17432,3749,4706,2.7349583753948637e-27,0.0,2.7349583753948637e-27,1.0099999999999999e-06,0.0914053333333333,8000.0,0.0914053333333333,0.25,2.0
3204,17425,3749,4763,5.604632901474773e-28,0.0,5.604632901474773e-28,1.0099999999999999e-06,0.155232,8000.0,0.155232,0.25,2.0
3205,17423,3750,2370,7.355141865032419e-27,0.0,7.355141865032419e-27,1.0099999999999999e-06,0.100822,2600.0,0.100822,0.25,2.0
3206,17434,3750,4689,1.0724121356181343e-26,0.0,1.0724121356181343e-26,1.0099999999999999e-06,0.108748,2600.0,0.108748,0.25,2.0
3207,12007,3751,2772,-5.360927333513064e-27,0.0,-5.360927333513064e-27,1.0099999999999999e-06,0.06221,2600.0,0.06221,0.25,2.0
3208,12000,3751,4543,5.336621640809447e-27,0.0,5.336621640809447e-27,1.0099999999999999e-06,0.126644,2600.0,0.126644,0.25,2.0
3209,14536,3752,317,1.607281789181492e-26,0.0,1.607281789181492e-26,1.0099999999999999e-06,0.030428,8000.0,0.030428,0.25,2.0
3210,14533,3752,3753,5.552375098382371e-27,0.0,5.552375098382371e-27,1.0099999999999999e-06,0.18005,2600.0,0.18005,0.25,2.0
3211,14538,3753,4890,6.066712408582985e-27,0.0,6.066712408582985e-27,1.0099999999999999e-06,0.070932,2600.0,0.070932,0.25,2.0
3212,15341,3754,3755,-3.731903727396399e-27,0.0,-3.731903727396399e-27,1.0099999999999999e-06,0.182148,2600.0,0.182148,0.25,2.0
3213,15421,3755,1806,1.5703065179319663e-26,0.0,1.5703065179319663e-26,1.0099999999999999e-06,0.0189,2600.0,0.0189,0.25,2.0
3214,16271,3756,1952,1.3661865204052558e-26,0.0,1.3661865204052558e-26,1.0099999999999999e-06,0.103612,2600.0,0.103612,0.25,2.0
3215,15885,3757,1037,1.0264438500494115e-26,0.0,1.0264438500494115e-26,1.0099999999999999e-06,0.17653,2600.0,0.17653,0.25,2.0
3216,16172,3757,3174,1.0696905654949673e-26,0.0,1.0696905654949673e-26,1.0099999999999999e-06,0.191916,2600.0,0.191916,0.25,2.0
3217,16315,3757,4008,12.590393115837884,12.590393115837884,0.0,1.1259039311583787e-06,0.1467608603587835,2600.0,0.14676,0.25,2.0
3218,16303,3758,3173,8.036669467323267e-27,0.0,8.036669467323267e-27,1.0099999999999999e-06,0.251992,2600.0,0.251992,0.25,2.0
3219,16304,3758,5367,-5.75719465431669e-28,0.0,-5.75719465431669e-28,1.0099999999999999e-06,0.17489,2600.0,0.17489,0.25,2.0
3220,7914,3776,3291,1.302148152742095e-26,0.0,1.302148152742095e-26,1.0099999999999999e-06,0.017514,2600.0,0.017514,0.25,2.0
3221,7912,3776,3409,6.288773299572075e-27,0.0,6.288773299572075e-27,1.0099999999999999e-06,0.289884,2600.0,0.289884,0.25,2.0
3222,7668,3776,5243,-4.668308236851153e-28,0.0,-4.668308236851153e-28,1.0099999999999999e-06,0.185968,2600.0,0.185968,0.25,2.0
3223,7911,3777,3776,-4.390033320560035e-27,0.0,-4.390033320560035e-27,1.0099999999999999e-06,0.068162,2600.0,0.068162,0.25,2.0
3224,7823,3777,3914,7.7813015860931e-27,0.0,7.7813015860931e-27,1.0099999999999999e-06,0.169412,2600.0,0.169412,0.25,2.0
3225,7416,3797,3798,1.2283133556949032e-26,0.0,1.2283133556949032e-26,1.0099999999999999e-06,0.121782,2600.0,0.121782,0.25,2.0
3226,7178,3798,4936,-4.907328859170668e-27,0.0,-4.907328859170668e-27,1.0099999999999999e-06,0.266382,2600.0,0.266382,0.25,2.0
3227,17961,3807,540,1.281064326315664e-10,1.2810633641357825e-10,9.621798815131569e-17,1.0099999999999999e-06,0.025134,2600.0,0.025134,0.25,2.0
3228,18433,3813,3814,-4.83988548369556e-28,0.0,-4.83988548369556e-28,1.0099999999999999e-06,0.066654,2600.0,0.066654,0.25,2.0
3229,18282,3813,3815,1.0458695498403946e-26,0.0,1.0458695498403946e-26,1.0099999999999999e-06,0.04115,2600.0,0.04115,0.25,2.0
3230,18434,3814,3813,-4.83988548369556e-28,0.0,-4.83988548369556e-28,1.0099999999999999e-06,0.066654,2600.0,0.066654,0.25,2.0
3231,18432,3814,5162,8.805265424053554e-27,0.0,8.805265424053554e-27,1.0099999999999999e-06,0.100454,2600.0,0.100454,0.25,2.0
3232,18283,3815,3813,1.0458695498403946e-26,0.0,1.0458695498403946e-26,1.0099999999999999e-06,0.04115,2600.0,0.04115,0.25,2.0
3233,18586,3815,3817,2.629251014087083e-27,0.0,2.629251014087083e-27,1.0099999999999999e-06,0.020926,2600.0,0.020926,0.25,2.0
3234,18580,3816,3817,8.486565618352694e-27,0.0,8.486565618352694e-27,1.0099999999999999e-06,0.105442,2600.0,0.105442,0.25,2.0
3235,18582,3816,3818,1.2267133286804473e-26,0.0,1.2267133286804473e-26,1.0099999999999999e-06,0.033718,2600.0,0.033718,0.25,2.0
3236,18587,3817,3815,2.629251014087083e-27,0.0,2.629251014087083e-27,1.0099999999999999e-06,0.020926,2600.0,0.020926,0.25,2.0
3237,18581,3817,3816,8.486565618352694e-27,0.0,8.486565618352694e-27,1.0099999999999999e-06,0.105442,2600.0,0.105442,0.25,2.0
3238,18583,3818,3816,1.2267133286804473e-26,0.0,1.2267133286804473e-26,1.0099999999999999e-06,0.033718,2600.0,0.033718,0.25,2.0
3239,18584,3818,4061,-1.2582555268503221e-27,0.0,-1.2582555268503221e-27,1.0099999999999999e-06,0.052646,2600.0,0.052646,0.25,2.0
3240,18546,3824,3007,1.4164764031137307e-26,0.0,1.4164764031137307e-26,1.0099999999999999e-06,0.134476,2600.0,0.134476,0.25,2.0
3241,18550,3824,3825,3.3930247615176525,3.3930247615176516,8.881784197001252e-16,1.0339302476151764e-06,0.04316666860792169,8000.0,0.0431666666666666,0.25,2.0
3242,18547,3825,3826,3.3930247615176525,3.3930247615176516,8.881784197001252e-16,1.0339302476151764e-06,0.0687213364238114,8000.0,0.0687213333333333,0.25,2.0
3243,18548,3826,2963,3.3930247615176525,3.3930247615176516,8.881784197001252e-16,1.0339302476151764e-06,0.09747467105021547,8000.0,0.0974746666666666,0.25,2.0
3244,18259,3826,3215,2.0291250804429767e-27,0.0,2.0291250804429767e-27,1.0099999999999999e-06,0.370252,8000.0,0.370252,0.25,2.0
3245,11872,3827,1544,1.0514507407457212e-26,0.0,1.0514507407457212e-26,1.0099999999999999e-06,0.095888,2600.0,0.095888,0.25,2.0
3246,12074,3827,4256,4.3193855035240844e-27,0.0,4.3193855035240844e-27,1.0099999999999999e-06,0.048648,2600.0,0.048648,0.25,2.0
3247,4606,3831,3457,7.891347682358244e-27,0.0,7.891347682358244e-27,1.0099999999999999e-06,0.151564,2600.0,0.151564,0.25,2.0
3248,4610,3831,3832,2.6816844274501125e-27,0.0,2.6816844274501125e-27,1.0099999999999999e-06,0.039766,2600.0,0.039766,0.25,2.0
3249,4611,3832,3831,2.6816844274501125e-27,0.0,2.6816844274501125e-27,1.0099999999999999e-06,0.039766,2600.0,0.039766,0.25,2.0
3250,4555,3832,5236,1.8234295993959923e-27,0.0,1.8234295993959923e-27,1.0099999999999999e-06,0.114364,2600.0,0.114364,0.25,2.0
3251,18166,3858,2702,10.571522138097237,10.571522138097237,0.0,1.1057152213809722e-06,0.007842032411206503,2600.0,0.007842,0.25,2.0
3252,18164,3858,3019,71.70340665225588,71.70340665225584,4.263256414560601e-14,1.7170340665225583e-06,0.18437304997909176,2600.0,0.184338,0.25,2.0
3253,16377,3859,4310,4.2791277605365835e-27,0.0,4.2791277605365835e-27,1.0099999999999999e-06,0.1109,2600.0,0.1109,0.25,2.0
3254,14694,3860,3861,-6.560189670828769e-27,0.0,-6.560189670828769e-27,1.0099999999999999e-06,0.2342599999999999,8000.0,0.2342599999999999,0.25,2.0
3255,14879,3861,4246,1.1087417639869646e-26,0.0,1.1087417639869646e-26,1.0099999999999999e-06,0.01723,13200.0,0.01723,0.25,2.0
3256,14831,3861,4248,-3.438469853644996e-27,0.0,-3.438469853644996e-27,1.0099999999999999e-06,0.1392013333333333,8000.0,0.1392013333333333,0.25,2.0
3257,14809,3862,2104,6.898369017915822e-27,0.0,6.898369017915822e-27,1.0099999999999999e-06,0.1123013333333333,8000.0,0.1123013333333333,0.25,2.0
3258,15174,3863,3864,8.065685942425078e-27,0.0,8.065685942425078e-27,1.0099999999999999e-06,0.267222,2600.0,0.267222,0.25,2.0
3259,15176,3864,4110,-4.833398986123256e-27,0.0,-4.833398986123256e-27,1.0099999999999999e-06,0.195082,2600.0,0.195082,0.25,2.0
3260,15035,3864,4140,1.7877336434371877e-27,0.0,1.7877336434371877e-27,1.0099999999999999e-06,0.433588,2600.0,0.433588,0.25,2.0
3261,19422,3870,3874,-1.701200925133326e-27,0.0,-1.701200925133326e-27,1.0099999999999999e-06,0.114742,2600.0,0.114742,0.25,2.0
3262,19423,3874,5001,3.124257778270997e-27,0.0,3.124257778270997e-27,1.0099999999999999e-06,0.100346,2600.0,0.100346,0.25,2.0
3263,12184,3875,5077,1.2063238579627628e-26,0.0,1.2063238579627628e-26,1.0099999999999999e-06,0.186404,2600.0,0.186404,0.25,2.0
3264,15342,3876,3877,-6.72212920844874e-27,0.0,-6.72212920844874e-27,1.0099999999999999e-06,0.077018,2600.0,0.077018,0.25,2.0
3265,15343,3876,3878,6.259588899902892e-27,0.0,6.259588899902892e-27,1.0099999999999999e-06,0.1215026666666666,8000.0,0.1215026666666666,0.25,2.0
3266,15494,3877,4181,1.4483463836838167e-26,0.0,1.4483463836838167e-26,1.0099999999999999e-06,0.035738,2600.0,0.035738,0.25,2.0
3267,15497,3878,1948,9.806304075964183e-27,0.0,9.806304075964183e-27,1.0099999999999999e-06,0.1231853333333333,8000.0,0.1231853333333333,0.25,2.0
3268,13548,3879,2417,1.1421697448456139e-26,0.0,1.1421697448456139e-26,1.0099999999999999e-06,0.066732,2600.0,0.066732,0.25,2.0
3269,13574,3879,3881,1.0485341936943325e-26,0.0,1.0485341936943325e-26,1.0099999999999999e-06,0.080658,2600.0,0.080658,0.25,2.0
3270,13676,3881,2486,1.486270526318836e-26,0.0,1.486270526318836e-26,1.0099999999999999e-06,0.121386,2600.0,0.121386,0.25,2.0
3271,13575,3881,3879,1.0485341936943325e-26,0.0,1.0485341936943325e-26,1.0099999999999999e-06,0.080658,2600.0,0.080658,0.25,2.0
3272,17386,3882,2213,8.609579699735702e-27,0.0,8.609579699735702e-27,1.0099999999999999e-06,0.017084,2600.0,0.017084,0.25,2.0
3273,17353,3882,3883,-5.526216076139182e-27,0.0,-5.526216076139182e-27,1.0099999999999999e-06,0.18157,2600.0,0.18157,0.25,2.0
3274,17354,3883,3882,-5.526216076139182e-27,0.0,-5.526216076139182e-27,1.0099999999999999e-06,0.18157,2600.0,0.18157,0.25,2.0
3275,17401,3883,4520,7.495116455890982e-27,0.0,7.495116455890982e-27,1.0099999999999999e-06,0.006778,2600.0,0.006778,0.25,2.0
3276,15344,3884,3489,-1.6515285249288533e-27,0.0,-1.6515285249288533e-27,1.0099999999999999e-06,0.0984586666666666,8000.0,0.0984586666666666,0.25,2.0
3277,18028,3885,945,-3.0042019253192992e-27,0.0,-3.0042019253192992e-27,1.0099999999999999e-06,0.095186,2600.0,0.095186,0.25,2.0
3278,8512,3886,5098,3.326406839081663e-27,0.0,3.326406839081663e-27,1.0099999999999999e-06,0.226586,2600.0,0.226586,0.25,2.0
3279,8331,3887,3396,1.6046022457863465e-26,0.0,1.6046022457863465e-26,1.0099999999999999e-06,0.113596,2600.0,0.113596,0.25,2.0
3280,8333,3887,3888,-4.873013409801787e-27,0.0,-4.873013409801787e-27,1.0099999999999999e-06,0.101084,2600.0,0.101084,0.25,2.0
3281,8099,3888,3404,1.1002217208273741e-26,0.0,1.1002217208273741e-26,1.0099999999999999e-06,0.163688,2600.0,0.163688,0.25,2.0
3282,8335,3888,4055,2.8850391625974663e-27,0.0,2.8850391625974663e-27,1.0099999999999999e-06,0.07458,2600.0,0.07458,0.25,2.0
3283,17466,3889,3890,-2.127780913452934e-27,0.0,-2.127780913452934e-27,1.0099999999999999e-06,0.171152,2600.0,0.171152,0.25,2.0
3284,17467,3889,3891,1.3772919759466798e-26,0.0,1.3772919759466798e-26,1.0099999999999999e-06,0.338088,2600.0,0.338088,0.25,2.0
3285,17269,3890,4129,9.288197293455919e-27,0.0,9.288197293455919e-27,1.0099999999999999e-06,0.257356,2600.0,0.257356,0.25,2.0
3286,17468,3891,3889,1.3772919759466798e-26,0.0,1.3772919759466798e-26,1.0099999999999999e-06,0.338088,2600.0,0.338088,0.25,2.0
3287,17233,3891,4720,1.365259263458309e-26,0.0,1.365259263458309e-26,1.0099999999999999e-06,0.337344,2600.0,0.337344,0.25,2.0
3288,6678,3892,4843,1.2324548754476414e-26,0.0,1.2324548754476414e-26,1.0099999999999999e-06,0.1540546666666666,8000.0,0.1540546666666666,0.25,2.0
3289,8274,3896,2536,1.2498887014521958e-26,0.0,1.2498887014521958e-26,1.0099999999999999e-06,0.237688,2600.0,0.237688,0.25,2.0
3290,8272,3896,3387,8.458118405943176e-27,0.0,8.458118405943176e-27,1.0099999999999999e-06,0.12611,2600.0,0.12611,0.25,2.0
3291,14695,3900,3901,2.327906148300838e-27,0.0,2.327906148300838e-27,1.0099999999999999e-06,0.491302,2600.0,0.491302,0.25,2.0
3292,14767,3900,3902,1.103399469653411e-26,0.0,1.103399469653411e-26,1.0099999999999999e-06,0.306242,2600.0,0.306242,0.25,2.0
3293,14348,3901,3542,-5.544531255363503e-27,0.0,-5.544531255363503e-27,1.0099999999999999e-06,0.403682,2600.0,0.403682,0.25,2.0
3294,14696,3901,3900,2.327906148300838e-27,0.0,2.327906148300838e-27,1.0099999999999999e-06,0.491302,2600.0,0.491302,0.25,2.0
3295,14779,3902,2209,1.54064310959529e-26,0.0,1.54064310959529e-26,1.0099999999999999e-06,0.186072,2600.0,0.186072,0.25,2.0
3296,14768,3902,3900,1.103399469653411e-26,0.0,1.103399469653411e-26,1.0099999999999999e-06,0.306242,2600.0,0.306242,0.25,2.0
3297,14652,3903,3904,-1.3191984856032865e-27,0.0,-1.3191984856032865e-27,1.0099999999999999e-06,0.301112,8000.0,0.301112,0.25,2.0
3298,14430,3904,5326,-2.0288012528415347e-27,0.0,-2.0288012528415347e-27,1.0099999999999999e-06,0.2635853333333333,8000.0,0.2635853333333333,0.25,2.0
3299,14544,3909,3910,1.2822885794532466e-26,0.0,1.2822885794532466e-26,1.0099999999999999e-06,0.1787213333333333,8000.0,0.1787213333333333,0.25,2.0
3300,14610,3910,2133,-4.72372493732023e-27,0.0,-4.72372493732023e-27,1.0099999999999999e-06,0.26866,8000.0,0.26866,0.25,2.0
