zone_id,name,boundary,super_zone,mcl_original_h3_id,mcl_h3_resolution,mcl_clipped_geometry_wkt,mcl_boundary_status
99,h3r9:892a306623bffff,"POLYGON ((-71.09529557683682 42.36546059291497, -71.09752420387025 42.364562275761514, -71.09756493400153 42.36276966050333, -71.09537720830939 42.36187536953493, -71.09314867603153 42.36277362029508, -71.09310777469096 42.36456622841403, -71.09529557683682 42.36546059291497))",1005,h3r9:892a306623bffff,9,"POLYGON ((-71.09310777469096 42.36456622841403, -71.09314867603153 42.36277362029508, -71.09537720830939 42.36187536953493, -71.09756493400153 42.36276966050333, -71.09752420387025 42.364562275761514, -71.09529557683682 42.36546059291497, -71.09310777469096 42.36456622841403))",full_h3_cell; clipped_core_geometry_companion
100,h3r9:892a3066247ffff,"POLYGON ((-71.10400721706577 42.37083050935696, -71.10623596149046 42.3699319710556, -71.10627635859836 42.36813923122636, -71.10408818253657 42.36724503680809, -71.10185953284665 42.36814350869529, -71.10181896448448 42.36993624141198, -71.10400721706577 42.37083050935696))",1005,h3r9:892a3066247ffff,9,"POLYGON ((-71.10181896448448 42.36993624141198, -71.10185953284665 42.36814350869529, -71.10408818253657 42.36724503680809, -71.105 42.367617649460485, -71.105 42.37, -71.10197498024642 42.37, -71.10181896448448 42.36993624141198))",full_h3_cell; clipped_core_geometry_companion
101,h3r9:892a3066263ffff,"POLYGON ((-71.10412866056012 42.36545235569774, -71.10635714341055 42.36455386189794, -71.10639753111555 42.362761232403535, -71.10420960718525 42.3618671038171, -71.10198121904693 42.3627655312072, -71.10194066012751 42.364558153590515, -71.10412866056012 42.36545235569774))",1005,h3r9:892a3066263ffff,9,"POLYGON ((-71.10412866056012 42.36545235569774, -71.10194066012751 42.364558153590515, -71.10198121904693 42.3627655312072, -71.10420960718525 42.3618671038171, -71.105 42.362190109932804, -71.105 42.36510104355544, -71.10412866056012 42.36545235569774))",full_h3_cell; clipped_core_geometry_companion
102,h3r9:892a3066267ffff,"POLYGON ((-71.10198121904693 42.3627655312072, -71.10420960718525 42.3618671038171, -71.1042500757876 42.36007453305157, -71.1020623274456 42.35918039679057, -71.09983403401891 42.36007875777731, -71.09979339422331 42.361871321425475, -71.10198121904693 42.3627655312072))",1005,h3r9:892a3066267ffff,9,"POLYGON ((-71.09979339422331 42.361871321425475, -71.09983403401891 42.36007875777731, -71.1020623274456 42.35918039679057, -71.1042500757876 42.36007453305157, -71.10420960718525 42.3618671038171, -71.10198121904693 42.3627655312072, -71.09979339422331 42.361871321425475))",full_h3_cell; clipped_core_geometry_companion
103,h3r9:892a3066273ffff,"POLYGON ((-71.10185953284665 42.36814350869529, -71.10408818253657 42.36724503680809, -71.10412866056012 42.36545235569774, -71.10194066012751 42.364558153590515, -71.09971210517189 42.36545655906989, -71.0996714559153 42.36724923306138, -71.10185953284665 42.36814350869529))",1005,h3r9:892a3066273ffff,9,"POLYGON ((-71.0996714559153 42.36724923306138, -71.09971210517189 42.36545655906989, -71.10194066012751 42.364558153590515, -71.10412866056012 42.36545235569774, -71.10408818253657 42.36724503680809, -71.10185953284665 42.36814350869529, -71.0996714559153 42.36724923306138))",full_h3_cell; clipped_core_geometry_companion
104,h3r9:892a3066277ffff,"POLYGON ((-71.09971210517189 42.36545655906989, -71.10194066012751 42.364558153590515, -71.10198121904693 42.3627655312072, -71.09979339422331 42.361871321425475, -71.09756493400153 42.36276966050333, -71.09752420387025 42.364562275761514, -71.09971210517189 42.36545655906989))",1005,h3r9:892a3066277ffff,9,"POLYGON ((-71.09752420387025 42.364562275761514, -71.09756493400153 42.36276966050333, -71.09979339422331 42.361871321425475, -71.10198121904693 42.3627655312072, -71.10194066012751 42.364558153590515, -71.09971210517189 42.36545655906989, -71.09752420387025 42.364562275761514))",full_h3_cell; clipped_core_geometry_companion
105,h3r9:892a30662a3ffff,"POLYGON ((-71.08419250067142 42.36815892310478, -71.08642143859491 42.367260804586856, -71.08646260153513 42.3654681520364, -71.08427499777532 42.36457362517612, -71.082046154673 42.36547167731898, -71.08200482051008 42.36726432269427, -71.08419250067142 42.36815892310478))",1005,h3r9:892a30662a3ffff,9,"POLYGON ((-71.08200482051008 42.36726432269427, -71.082046154673 42.36547167731898, -71.08427499777532 42.36457362517612, -71.08646260153513 42.3654681520364, -71.08642143859491 42.367260804586856, -71.08419250067142 42.36815892310478, -71.08200482051008 42.36726432269427))",full_h3_cell; clipped_core_geometry_companion
106,h3r9:892a30662a7ffff,"POLYGON ((-71.082046154673 42.36547167731898, -71.08427499777532 42.36457362517612, -71.08431624152664 42.36278103137785, -71.08212881337786 42.36188649690098, -71.07990006509621 42.36278448267512, -71.07985865014341 42.364577069291926, -71.082046154673 42.36547167731898))",1005,h3r9:892a30662a7ffff,9,"POLYGON ((-71.07985865014341 42.364577069291926, -71.07990006509621 42.36278448267512, -71.08212881337786 42.36188649690098, -71.08431624152664 42.36278103137785, -71.08427499777532 42.36457362517612, -71.082046154673 42.36547167731898, -71.07985865014341 42.364577069291926))",full_h3_cell; clipped_core_geometry_companion
107,h3r9:892a30662abffff,"POLYGON ((-71.08860921798599 42.36815532381611, -71.09083808389222 42.36725711694765, -71.09087907560718 42.36546445723611, -71.0886913726419 42.36457001155119, -71.08646260153513 42.3654681520364, -71.08642143859491 42.367260804586856, -71.08860921798599 42.36815532381611))",1005,h3r9:892a30662abffff,9,"POLYGON ((-71.08642143859491 42.367260804586856, -71.08646260153513 42.3654681520364, -71.0886913726419 42.36457001155119, -71.09087907560718 42.36546445723611, -71.09083808389222 42.36725711694765, -71.08860921798599 42.36815532381611, -71.08642143859491 42.367260804586856))",full_h3_cell; clipped_core_geometry_companion
108,h3r9:892a30662afffff,"POLYGON ((-71.08646260153513 42.3654681520364, -71.0886913726419 42.36457001155119, -71.08873244518915 42.36277741058555, -71.08654491783444 42.361882957269565, -71.08431624152664 42.36278103137785, -71.08427499777532 42.36457362517612, -71.08646260153513 42.3654681520364))",1005,h3r9:892a30662afffff,9,"POLYGON ((-71.08427499777532 42.36457362517612, -71.08431624152664 42.36278103137785, -71.08654491783444 42.361882957269565, -71.08873244518915 42.36277741058555, -71.0886913726419 42.36457001155119, -71.08646260153513 42.3654681520364, -71.08427499777532 42.36457362517612))",full_h3_cell; clipped_core_geometry_companion
109,h3r9:892a30662b3ffff,"POLYGON ((-71.08192214256137 42.37084972376552, -71.08415124731808 42.36995162723043, -71.08419250067142 42.36815892310478, -71.08200482051008 42.36726432269427, -71.07977581059671 42.36816235285619, -71.07973438600209 42.36995504979887, -71.08192214256137 42.37084972376552))",1005,h3r9:892a30662b3ffff,9,"POLYGON ((-71.07973438600209 42.36995504979887, -71.07977581059671 42.36816235285619, -71.08200482051008 42.36726432269427, -71.08419250067142 42.36815892310478, -71.08415124731808 42.36995162723043, -71.08403118453359 42.37, -71.07984430324683 42.37, -71.07973438600209 42.36995504979887))",full_h3_cell; clipped_core_geometry_companion
110,h3r9:892a30662b7ffff,"POLYGON ((-71.07977581059671 42.36816235285619, -71.08200482051008 42.36726432269427, -71.082046154673 42.36547167731898, -71.07985865014341 42.364577069291926, -71.07762973507295 42.36547503308699, -71.07758822968994 42.36726767127303, -71.07977581059671 42.36816235285619))",1005,h3r9:892a30662b7ffff,9,"POLYGON ((-71.07758822968994 42.36726767127303, -71.07762973507295 42.36547503308699, -71.07985865014341 42.364577069291926, -71.082046154673 42.36547167731898, -71.08200482051008 42.36726432269427, -71.07977581059671 42.36816235285619, -71.07758822968994 42.36726767127303))",full_h3_cell; clipped_core_geometry_companion
111,h3r9:892a30662bbffff,"POLYGON ((-71.08633910313141 42.370846220009945, -71.08856813587656 42.36994803511064, -71.08860921798599 42.36815532381611, -71.08642143859491 42.367260804586856, -71.08419250067142 42.36815892310478, -71.08415124731808 42.36995162723043, -71.08633910313141 42.370846220009945))",1005,h3r9:892a30662bbffff,9,"POLYGON ((-71.08415124731808 42.36995162723043, -71.08419250067142 42.36815892310478, -71.08642143859491 42.367260804586856, -71.08860921798599 42.36815532381611, -71.08856813587656 42.36994803511064, -71.08843917418942 42.37, -71.08426954991064 42.37, -71.08415124731808 42.36995162723043))",full_h3_cell; clipped_core_geometry_companion
112,h3r9:892a3066303ffff,"POLYGON ((-71.08014848734904 42.35202973543861, -71.08237671255144 42.35113183847895, -71.0824180178637 42.349339524179896, -71.08023126907504 42.34844511402234, -71.07800313864743 42.34934294462849, -71.07796166223446 42.35113525174279, -71.08014848734904 42.35202973543861))",1006,h3r9:892a3066303ffff,9,"POLYGON ((-71.07796166223446 42.35113525174279, -71.07800313864743 42.34934294462849, -71.08023126907504 42.34844511402234, -71.0824180178637 42.349339524179896, -71.08237671255144 42.35113183847895, -71.08014848734904 42.35202973543861, -71.07796166223446 42.35113525174279))",full_h3_cell; clipped_core_geometry_companion
113,h3r9:892a3066307ffff,"POLYGON ((-71.07800313864743 42.34934294462849, -71.08023126907504 42.34844511402234, -71.08027265512256 42.346652858511646, -71.07808608182272 42.345758440795166, -71.07585804616943 42.34665620505412, -71.0758164890424 42.34844845337381, -71.07800313864743 42.34934294462849))",1006,h3r9:892a3066307ffff,9,"POLYGON ((-71.0758164890424 42.34844845337381, -71.07585804616943 42.34665620505412, -71.07808608182272 42.345758440795166, -71.08027265512256 42.346652858511646, -71.08023126907504 42.34844511402234, -71.07800313864743 42.34934294462849, -71.0758164890424 42.34844845337381))",full_h3_cell; clipped_core_geometry_companion
114,h3r9:892a306630bffff,"POLYGON ((-71.08456363684914 42.35202624106317, -71.08679179010967 42.351128255813066, -71.08683292431863 42.34933593434339, -71.08464607637111 42.348441605291534, -71.0824180178637 42.349339524179896, -71.08237671255144 42.35113183847895, -71.08456363684914 42.35202624106317))",1006,h3r9:892a306630bffff,9,"POLYGON ((-71.08237671255144 42.35113183847895, -71.0824180178637 42.349339524179896, -71.08464607637111 42.348441605291534, -71.08683292431863 42.34933593434339, -71.08679179010967 42.351128255813066, -71.08456363684914 42.35202624106317, -71.08237671255144 42.35113183847895))",full_h3_cell; clipped_core_geometry_companion
115,h3r9:892a306630fffff,"POLYGON ((-71.0824180178637 42.349339524179896, -71.08464607637111 42.348441605291534, -71.0846872913365 42.34664934260388, -71.08250061887733 42.34575500597864, -71.08027265512256 42.346652858511646, -71.08023126907504 42.34844511402234, -71.0824180178637 42.349339524179896))",1006,h3r9:892a306630fffff,9,"POLYGON ((-71.08023126907504 42.34844511402234, -71.08027265512256 42.346652858511646, -71.08250061887733 42.34575500597864, -71.0846872913365 42.34664934260388, -71.08464607637111 42.348441605291534, -71.0824180178637 42.349339524179896, -71.08023126907504 42.34844511402234))",full_h3_cell; clipped_core_geometry_companion
