link_id,s1_volume,s1_travel_time,s1_vc_ratio,s2_volume,s2_travel_time,s2_vc_ratio,delta_volume,delta_travel_time,delta_status
11338,0.0,0.377016,0.0,0.0,0.377016,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
159,0.0,0.619478,0.0,0.0,0.619478,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
11343,0.0,0.134346,0.0,0.0,0.134346,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
12180,0.0,0.049378,0.0,0.0,0.049378,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
12112,0.0,0.411738,0.0,0.0,0.411738,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
12178,0.0,0.218692,0.0,0.0,0.218692,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
19440,0.0,0.137896,0.0,0.0,0.137896,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
19447,0.0,0.043054,0.0,0.0,0.043054,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17384,0.0,0.100106,0.0,0.0,0.100106,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
154,0.0,0.79295,0.0,0.0,0.79295,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17383,0.0,0.04867,0.0,0.0,0.04867,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17379,0.0,0.1877586666666666,0.0,0.0,0.1877586666666666,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
11997,0.0,0.41013,0.0,0.0,0.41013,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
155,0.0,0.79295,0.0,0.0,0.79295,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
12006,0.0,0.06221,0.0,0.0,0.06221,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17381,0.0,0.20931,0.0,0.0,0.20931,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17382,0.0,0.0772026666666666,0.0,0.0,0.0772026666666666,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
13771,0.0,0.0967573333333333,0.0,0.0,0.0967573333333333,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
13772,0.0,0.0672933333333333,0.0,0.0,0.0672933333333333,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
13757,0.0,0.109204,0.0,0.0,0.109204,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
20266,0.0,0.0304219999999999,0.0,0.0,0.0304219999999999,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
20224,0.0,0.016624,0.0,0.0,0.016624,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
20219,0.0,0.10469,0.0,0.0,0.10469,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
19560,0.0,0.467834,0.0,0.0,0.467834,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
20222,0.0,0.017834,0.0,0.0,0.017834,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
16981,0.0,0.131462,0.0,0.0,0.131462,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
4814,0.0,0.01445,0.0,0.0,0.01445,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
4800,0.0,0.076056,0.0,0.0,0.076056,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
4801,0.0,0.024536,0.0,0.0,0.024536,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
4812,0.0,0.107,0.0,0.0,0.107,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
4798,0.0,0.138596,0.0,0.0,0.138596,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
4813,0.0,0.008316,0.0,0.0,0.008316,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
4799,0.0,0.138596,0.0,0.0,0.138596,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
4817,0.0,0.01906,0.0,0.0,0.01906,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
7904,0.0,0.68903,0.0,0.0,0.68903,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
7907,0.0,0.030934,0.0,0.0,0.030934,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
7822,0.0,0.138046,0.0,0.0,0.138046,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17127,0.0,0.117388,0.0,0.0,0.117388,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17064,0.0,0.11356,0.0,0.0,0.11356,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15517,0.0,0.12513,0.0,0.0,0.12513,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15505,0.0,0.254,0.0,0.0,0.254,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15532,0.0,0.184502,0.0,0.0,0.184502,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
8699,0.0,0.02177,0.0,0.0,0.02177,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
156,0.0,0.304608,0.0,0.0,0.304608,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
8693,0.0,0.1465,0.0,0.0,0.1465,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
8700,0.0,0.02177,0.0,0.0,0.02177,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
8696,0.0,0.072342,0.0,0.0,0.072342,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
5071,0.0,0.279648,0.0,0.0,0.279648,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15197,0.0,0.17296,0.0,0.0,0.17296,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15298,0.0,0.020584,0.0,0.0,0.020584,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15295,0.0,0.143954,0.0,0.0,0.143954,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
8694,0.0,0.1465,0.0,0.0,0.1465,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
8702,0.0,0.153696,0.0,0.0,0.153696,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
11301,0.0,0.13684,0.0,0.0,0.13684,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
11275,0.0,0.20661,0.0,0.0,0.20661,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14969,0.0,0.386904,0.0,0.0,0.386904,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14992,0.0,0.140336,0.0,0.0,0.140336,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14993,0.0,0.140336,0.0,0.0,0.140336,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14962,0.0,0.16462,0.0,0.0,0.16462,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18679,10.988872124795623,0.0124900021640177,0.0008324903124845,10.988872124795623,0.0124900021640177,0.0008324903124845,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18678,0.0,0.038737,0.0,0.0,0.038737,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14258,10.988872124795623,0.7182923388186465,0.0013736090155994,10.988872124795623,0.7182923388186465,0.0013736090155994,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18662,0.0,0.038664,0.0,0.0,0.038664,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18709,0.0,0.141662,0.0,0.0,0.141662,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18720,0.0,0.02419,0.0,0.0,0.02419,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18710,0.0,0.185828,0.0,0.0,0.185828,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18721,0.0,0.02419,0.0,0.0,0.02419,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18609,0.0,0.468752,0.0,0.0,0.468752,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18711,0.0,0.185828,0.0,0.0,0.185828,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18610,0.0,0.189884,0.0,0.0,0.189884,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
11219,0.0,0.163498,0.0,0.0,0.163498,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
11231,0.0,0.06364,0.0,0.0,0.06364,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14513,0.0,0.088196,0.0,0.0,0.088196,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14509,0.0,0.0499453333333333,0.0,0.0,0.0499453333333333,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
12225,0.0,0.296,0.0,0.0,0.296,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15379,0.0,0.2000546666666666,0.0,0.0,0.2000546666666666,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15391,0.0,0.133852,0.0,0.0,0.133852,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14647,0.0,0.0705493333333333,0.0,0.0,0.0705493333333333,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14650,0.0,0.054666,0.0,0.0,0.054666,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14634,0.0,0.131038,0.0,0.0,0.131038,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14990,0.0,0.0500266666666666,0.0,0.0,0.0500266666666666,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14971,0.0,0.3038986666666666,0.0,0.0,0.3038986666666666,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15431,0.0,0.082648,0.0,0.0,0.082648,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15339,0.0,0.2504013333333333,0.0,0.0,0.2504013333333333,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15422,0.0,0.2518933333333333,0.0,0.0,0.2518933333333333,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14341,0.0,0.191912,0.0,0.0,0.191912,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14340,0.0,0.2135253333333333,0.0,0.0,0.2135253333333333,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14663,0.0,0.2162933333333333,0.0,0.0,0.2162933333333333,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15029,0.0,0.02848,0.0,0.0,0.02848,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14960,0.0,0.209788,0.0,0.0,0.209788,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15026,0.0,0.1149453333333333,0.0,0.0,0.1149453333333333,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
13985,0.0,0.32381,0.0,0.0,0.32381,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15472,0.0,0.190902,0.0,0.0,0.190902,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14342,0.0,0.2518906666666666,0.0,0.0,0.2518906666666666,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18361,10.988872124795623,0.5706650988734351,0.0008324903124845,10.988872124795623,0.5706650988734351,0.0008324903124845,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18380,0.0,0.300161,0.0,0.0,0.300161,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
13974,0.0,0.09685,0.0,0.0,0.09685,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
13978,0.0,0.016936,0.0,0.0,0.016936,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
13992,0.0,0.029586,0.0,0.0,0.029586,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
13988,0.0,0.32131,0.0,0.0,0.32131,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
157,0.0,0.059034,0.0,0.0,0.059034,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17522,0.0,0.104556,0.0,0.0,0.104556,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
12116,0.0,0.198584,0.0,0.0,0.198584,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
158,0.0,0.059034,0.0,0.0,0.059034,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17523,0.0,0.104556,0.0,0.0,0.104556,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17530,0.0,0.15364,0.0,0.0,0.15364,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15515,0.0,0.18372,0.0,0.0,0.18372,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15870,0.0,0.09822,0.0,0.0,0.09822,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
16108,0.0,0.10302,0.0,0.0,0.10302,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15871,0.0,0.09822,0.0,0.0,0.09822,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
16242,0.0,0.097872,0.0,0.0,0.097872,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
16109,0.0,0.10302,0.0,0.0,0.10302,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
16059,0.0,0.056568,0.0,0.0,0.056568,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15474,0.0,0.375834,0.0,0.0,0.375834,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15502,0.0,0.19132,0.0,0.0,0.19132,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15538,0.0,0.08187,0.0,0.0,0.08187,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14255,0.0,0.2744466666666666,0.0,0.0,0.2744466666666666,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17491,0.0,0.152708,0.0,0.0,0.152708,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17492,0.0,0.157628,0.0,0.0,0.157628,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17493,0.0,0.157628,0.0,0.0,0.157628,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17486,0.0,0.11357,0.0,0.0,0.11357,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15605,3.346785013850501,0.0830640036343647,0.0004183481267313,3.346785013850501,0.0830640036343647,0.0004183481267313,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17186,3.346785013850501,0.1011066710904663,0.0004183481267313,3.346785013850501,0.1011066710904663,0.0004183481267313,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14000,0.0,0.119566,0.0,0.0,0.119566,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14010,0.0,0.025398,0.0,0.0,0.025398,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14001,0.0,0.119566,0.0,0.0,0.119566,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14015,0.0,0.213018,0.0,0.0,0.213018,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14018,0.0,0.093132,0.0,0.0,0.093132,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14020,0.0,0.089664,0.0,0.0,0.089664,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14011,0.0,0.025398,0.0,0.0,0.025398,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14008,0.0,0.152054,0.0,0.0,0.152054,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
10242,0.0,0.172632,0.0,0.0,0.172632,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
11051,0.0,0.165764,0.0,0.0,0.165764,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
7162,0.0,0.2449999999999999,0.0,0.0,0.2449999999999999,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
7152,0.0,0.155352,0.0,0.0,0.155352,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
7163,0.0,0.2449999999999999,0.0,0.0,0.2449999999999999,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
6680,0.0,0.267526,0.0,0.0,0.267526,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14989,0.0,0.164806,0.0,0.0,0.164806,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
14352,0.0,0.133604,0.0,0.0,0.133604,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
15107,0.0,0.178526,0.0,0.0,0.178526,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18228,10.504679407324735,0.0467541907997013,0.0040402613105095,10.504679407324735,0.0467541907997013,0.0040402613105095,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
18089,34.03265940757277,0.0833555702704267,0.0130894843875279,34.03265940757277,0.0833555702704267,0.0130894843875279,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
19434,0.0,0.038334,0.0,0.0,0.038334,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
19190,0.0,0.734196,0.0,0.0,0.734196,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
19435,0.0,0.038334,0.0,0.0,0.038334,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
19439,0.0,0.267646,0.0,0.0,0.267646,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
19469,0.0,0.039364,0.0,0.0,0.039364,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17536,0.0,0.240677,0.0,0.0,0.240677,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17644,0.0,0.056009,0.0,0.0,0.056009,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17665,0.0,0.03012,0.0,0.0,0.03012,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17537,0.0,0.090162,0.0,0.0,0.090162,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17642,0.0,0.06126,0.0,0.0,0.06126,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17643,0.0,0.05378,0.0,0.0,0.05378,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17654,0.0,0.316876,0.0,0.0,0.316876,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17548,0.0,0.44158,0.0,0.0,0.44158,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17750,0.0,0.019486,0.0,0.0,0.019486,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17524,0.0,0.009862,0.0,0.0,0.009862,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17518,0.0,0.212064,0.0,0.0,0.212064,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17526,0.0,0.230726,0.0,0.0,0.230726,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
17529,0.0,0.15364,0.0,0.0,0.15364,0.0,0.0,0.0,MODEL_INTERNAL_PANEL_RESPONSE_NOT_OBSERVED_CAUSAL_EFFECT
