source_execution_id,source_registry,source_record_id,source_country_code,content_sha256,terminal_status,content_parse_status,network_snapshot_view,preexisting_local_zip_view,source_record_count_for_content_sha,duplicate_source_record_for_same_content_sha,city_id,city_name,country_iso3,inside_polygon_stop_rows,unique_inside_stop_row_keys,unique_inside_stop_ids,primary_assignment_rule,all_retained_view,relationship_status,evidence_type
v23a_transitland_f-tummnhildien~seau~tum~fr_static_current__g6127,Transitland Atlas local DMFR,f-tummnhildien~seau~tum~fr,,078aba0b9293f7a63aa61264830109af5a7d1202c1dd58b70ed991fdcce16693,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-608__g1148,Mobility Database local feeds_v2,mdb-608,US,07ab3f79df2f05527626001d5499a5920609b634c5c495435bd120658bc8e6f2,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-wintran~va~us_static_current__g6368,Transitland Atlas local DMFR,f-wintran~va~us,,07ab3f79df2f05527626001d5499a5920609b634c5c495435bd120658bc8e6f2,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-bayarearuraltransitcommission~wi~us_static_current__g5410,Transitland Atlas local DMFR,f-bayarearuraltransitcommission~wi~us,,07e5754b44362071783473661060e582b9f7276f3de2b20dc6a08881eccab031,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-11492__g2949,Mobility Database local feeds_v2,tdg-11492,FR,0801dc51d7c974a41933942c6972a12dc1eba94c566de27e6ae61a1621871467,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-80394__g3051,Mobility Database local feeds_v2,tdg-80394,FR,0807eb8ebf2bee747351c4711e6f56e07c56e90672c0348d81fb4082fe028815,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-nakatsucity-Yakata__g309,Mobility Database local feeds_v2,jbda-nakatsucity-Yakata,JP,084fdfb4998ec2bf8f0b5a6e6726a9b19c0570ea6aa847cd02d6093b5035e80a,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-spartanburg~sc~us_static_current__g6077,Transitland Atlas local DMFR,f-spartanburg~sc~us,,0873d61be7f6858b79d171f7f41da5381311ff56c5a666bbfcac90dcbd7db530,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-80477__g3083,Mobility Database local feeds_v2,tdg-80477,FR,08897455abbd31b350c86bc964cc3a89285d59b4d9fac04f1f38150319ec7ebd,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-ticea~seau~tic~fr_static_current__g6125,Transitland Atlas local DMFR,f-ticea~seau~tic~fr,,08897455abbd31b350c86bc964cc3a89285d59b4d9fac04f1f38150319ec7ebd,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-6360001013190~jp_static_current__g6447,Transitland Atlas local DMFR,f-6360001013190~jp,,08ccfac1b065b95bf041955ee7adf1f1dba235c3d854a9ed2799dc6675cef3ce,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-sakegawavillage-SakegawaVillage__g380,Mobility Database local feeds_v2,jbda-sakegawavillage-SakegawaVillage,JP,08fdaaf065e067644f32503259356adae55a9a6f420032b0cecd39712a62fcc0,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-鮭川村村営バス_static_current__g7220,Transitland Atlas local DMFR,f-鮭川村村営バス,,08fdaaf065e067644f32503259356adae55a9a6f420032b0cecd39712a62fcc0,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-yasudatown-GTFS-Yasudatown_Bus__g533,Mobility Database local feeds_v2,jbda-yasudatown-GTFS-Yasudatown_Bus,JP,09057f37cc03ebbb30c9c654fdf2d7cbce767f00631e14dd6d154b6c717072ad,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-82196__g3251,Mobility Database local feeds_v2,tdg-82196,FR,0908adbe7963eb495fcad4f0bf6fe7138de951b0355bf96b1902273d0f0a9fb1,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-81643__g3188,Mobility Database local feeds_v2,tdg-81643,FR,0920877c6e3a83cc73a197bab0bf49a39a4e9658f7033dd066e492e24d210bec,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-赤磐市広域路線バス~市民バス~1_static_current__g7172,Transitland Atlas local DMFR,f-赤磐市広域路線バス~市民バス~1,,094a8f9af331f9bd6530a9b5c1d526c85c95fb707115d05e47fd3e412d8b98d1,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-赤磐市広域路線バス~市民バス~2_static_current__g7173,Transitland Atlas local DMFR,f-赤磐市広域路線バス~市民バス~2,,094a8f9af331f9bd6530a9b5c1d526c85c95fb707115d05e47fd3e412d8b98d1,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-676__g1216,Mobility Database local feeds_v2,mdb-676,AU,094b7a559458b4bcc91a7692b3306e4884666bc66fdcd5576c6a68efb3f1d365,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-cityofbeaumont~tx~us_static_current__g5426,Transitland Atlas local DMFR,f-cityofbeaumont~tx~us,,09601377fcc8dd3b4142cf7a0a5164e5c541e3592b5654f4dfca1df61ab090a5,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-2360003002575~jp_static_current__g6412,Transitland Atlas local DMFR,f-2360003002575~jp,,09872b2ac49859dccbdaeeb1641ea9b70a62cef56c9fe8a04780979f416fe471,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tld-6755__g4060,Mobility Database local feeds_v2,tld-6755,CA,09ce88e8b69dd715a62277b09c1377cc24bf57ffa42a61fed0e16a9510e246e8,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-2156__g2177,Mobility Database local feeds_v2,mdb-2156,US,09f185aac1f8a7b0208dd63db8fbd5569e7d2c0280a9fe216be6dd955b8c83ec,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-2185__g2195,Mobility Database local feeds_v2,mdb-2185,US,0a2ae8f1bcabdbade40dbfbad6aa329e8b80fbba660e8068998a365bd83d74c0,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-912__g1452,Mobility Database local feeds_v2,mdb-912,IT,0ae4a53993cd1636647f02244215ff467bf91e8bae5ac70581af60610f5affc2,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-81555__g3179,Mobility Database local feeds_v2,tdg-81555,FR,0ae580567639623f503bdb76128ebf92373faa16d88b901f44225b0230707447,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-2615__g2463,Mobility Database local feeds_v2,mdb-2615,GG,0b17c07b1b71447f3a015a0192a51a58369956dd67cf1656139a59b5a1e6f09d,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-82379__g3299,Mobility Database local feeds_v2,tdg-82379,FR,0b1f9fb9bcbdf6a741ec240b43913caf1357fe0e919d92e73d9090a0f6954264,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-north~bay~transit_static_historic__g5583,Transitland Atlas local DMFR,f-north~bay~transit,,0b26481a4bee8e564d8872899e3254a97becf66ab9b91ea716480be72be906a2,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-610__g1150,Mobility Database local feeds_v2,mdb-610,US,0b3b0c48c7e567ebd46466479451263684825c101ff38405154a62c76631492d,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-2861__g2646,Mobility Database local feeds_v2,mdb-2861,US,0b5a49219fc04d334fcb2c26aeddc052877daa600703bdf4c7912fa2d0274018,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-shimantocity-GTFS-Shimantocity_Bus__g401,Mobility Database local feeds_v2,jbda-shimantocity-GTFS-Shimantocity_Bus,JP,0b776c3421fa2041ac8a6bd251d60a5ac71ef5b24422794d7c5b121a45a404a6,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-chukibus-chukibus__g32,Mobility Database local feeds_v2,jbda-chukibus-chukibus,JP,0b81f9d8e0c63afcf049c4a4ec7576dd08e79dd29e56c5b263af81f0d8947d77,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-reihoku~kanko~gtfs~reihokukanko~localbus_static_current__g4952,Transitland Atlas local DMFR,f-reihoku~kanko~gtfs~reihokukanko~localbus,,0b8e02125523be3543e88db8402778bcf17018d85452b003ac1280268ec0dd8c,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-81652__g3194,Mobility Database local feeds_v2,tdg-81652,FR,0b90425514570fcc576630eda3ebe49e7a94792d1a2834b49df8b6ccaa20d835,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-whitecourt~transit_static_current__g6092,Transitland Atlas local DMFR,f-whitecourt~transit,,0b9f2406caab8b4385b55a506c2c6c510f4964b896df2c30e926afe621697bd6,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-680__g1220,Mobility Database local feeds_v2,mdb-680,AU,0ba13a364dd74c2f02f8b839e23d998fc1f31d7bdb18519a1900d7992df8c380,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-darwin~nt~au_static_current__g4502,Transitland Atlas local DMFR,f-darwin~nt~au,,0ba13a364dd74c2f02f8b839e23d998fc1f31d7bdb18519a1900d7992df8c380,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_ntd-341__g2793,Mobility Database local feeds_v2,ntd-341,US,0be56eecdc38a166e0ebac998c864980ebab72647f2e5cebea5aab580088b878,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-okuwavillage-kuwachan-bus__g356,Mobility Database local feeds_v2,jbda-okuwavillage-kuwachan-bus,JP,0c3e81a9d1c8437ab8dbd5812bc4119473ba2f3489c949e79c3380626e6cb35d,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-82711__g3329,Mobility Database local feeds_v2,tdg-82711,FR,0c508f02f7c0ec3fde61b197924fa83d9b426196a65fe671c8cc44aa6c7393ee,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-1317__g1857,Mobility Database local feeds_v2,mdb-1317,FI,0c8060c8b77aef92abbb4db67a96719c2e02358e1af0fc243aa3e598a5c38a3f,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-city~namerikawa~gtfs~jp_static_current__g6493,Transitland Atlas local DMFR,f-city~namerikawa~gtfs~jp,,0c8319c91c869c9e5423b2f844a7abe1d4a82b7b41911fbffce552f760fef3d4,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-muscogeecreeknation~ok~us_static_current__g5524,Transitland Atlas local DMFR,f-muscogeecreeknation~ok~us,,0c8541fdbbdb973f7c9a58a1ab2d0f36edf832d4c6ce82f53f90dd4ed76e36f0,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-112__g652,Mobility Database local feeds_v2,mdb-112,US,0c9411ad15d5744854bb32cbac638f97d263ade2120b02d6b5ae5c3ff106f76a,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-shimanto-kotsu-GTFS-Shimantotraffic_Localbus__g400,Mobility Database local feeds_v2,jbda-shimanto-kotsu-GTFS-Shimantotraffic_Localbus,JP,0cf0aaac0d587cbcaba029c57a02e282db9673b19442b4f686b5fe9eb5df29ee,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-clemson~university_static_current__g6031,Transitland Atlas local DMFR,f-clemson~university,,0cfa43c149e0d82603ec3d59474ea5ed0a86196cdc38f43f8c6dd4f7454f5bf5,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-3112__g2760,Mobility Database local feeds_v2,mdb-3112,US,0d10d761b4b2effca838bff7074a07fe7fe162ef9a6b2ad0492b558c295ea6aa,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-83870__g3491,Mobility Database local feeds_v2,tdg-83870,FR,0d456a65bbc5479fc99e55e7e283fba7872f6a619c78700ccca66f7daf4214be,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-topeka~metro_static_historic__g5996,Transitland Atlas local DMFR,f-topeka~metro,,0d80f068ff106fd91f9f898eceee66b9542e4f8970085dd5561b8fe70f5f87e8,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-bus~city~yuzawa01~jp_static_current__g6475,Transitland Atlas local DMFR,f-bus~city~yuzawa01~jp,,0d8845043b55a71a60881393c4be472e62b673ab7cbbb919c965724f65fb5d4c,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tdg-81432__g3158,Mobility Database local feeds_v2,tdg-81432,FR,0d9e9d212d9c747d6aaa0c04c09d03b223265d712b40115eafbbd11f40195011,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_ntd-80280__g2920,Mobility Database local feeds_v2,ntd-80280,US,0dba181e06ffb4a5414c0fcef0943eb5f34decf530fc66afa56213ca300e47e2,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-kochi-konancity-GTFS-Konancity_Bus__g170,Mobility Database local feeds_v2,jbda-kochi-konancity-GTFS-Konancity_Bus,JP,0dc137cf60a7645179cfa29eff377e91a29f630093972acbbb45527bb4829599,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-namegatacity-bus-namegata-ibaraki-jp__g314,Mobility Database local feeds_v2,jbda-namegatacity-bus-namegata-ibaraki-jp,JP,0de9e31bff62285771b3a768a6906fb8276200b35dfb01f0639e7a31f78ac6e2,complete_existing_local_zip,parsed,no,yes,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tld-5579__g3978,Mobility Database local feeds_v2,tld-5579,US,0e5008babd6d8ff82f6470c345b48eabca2fa7fbd3be670df8a824c51c772d10,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-249__g789,Mobility Database local feeds_v2,mdb-249,US,0e69a4f11652f4cf609331d46904984e049710eb81792d80c9d43a2b461c554d,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-c20-wotm~wa~us_static_current__g6234,Transitland Atlas local DMFR,f-c20-wotm~wa~us,,0e69a4f11652f4cf609331d46904984e049710eb81792d80c9d43a2b461c554d,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tld-5873__g4015,Mobility Database local feeds_v2,tld-5873,US,0e6eceb0e346adcb0c0a413bb7acb75bf99f923cec6ca6ab37db078ad6e0e9f9,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-jr-east-morioka-JR-east_tsugaruline__g101,Mobility Database local feeds_v2,jbda-jr-east-morioka-JR-east_tsugaruline,JP,0e7d25fc6c3d17e581ef8d39e5d276741ac78ce6f54bb2c4ecf80877f5863627,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tld-4144__g3870,Mobility Database local feeds_v2,tld-4144,US,0e7d4c78ddef5f3861eaccebbb368bb1390e96b0a86a6b62b33f3fc1f6c70ca4,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-2413__g2376,Mobility Database local feeds_v2,mdb-2413,US,0e8fa00bb4fe230c2b3b1953dda250ec685df7286da444cf2d07f9efdeedb450,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-上越市~大島区市営バス~旭線_static_current__g6826,Transitland Atlas local DMFR,f-上越市~大島区市営バス~旭線,,0ea874b46a2b3c3e814a3cbdc030123ed8889c3d5ed568ad55d54bacddca09dc,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-f1601402~jp_static_current__g6517,Transitland Atlas local DMFR,f-f1601402~jp,,0eb689859fc93f69cd7f7e4fbd28b9f230ff2cf4533297d6530509b096122fd4,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-philomath~corvallis~or~us_static_historic__g4368,Transitland Atlas local DMFR,f-philomath~corvallis~or~us,,0f26e24efb2a9abd930728f2d62e95df0cf3626738c7e1a491b6c8e13bcdaeb5,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-oswego~county_static_current__g5099,Transitland Atlas local DMFR,f-oswego~county,,0f53642d17b077955b81db327c24c5a25cd2eca8b8e5ced5e71385e1248b5664,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_ntd-40989__g2844,Mobility Database local feeds_v2,ntd-40989,US,0f6ecd4eef65c9798c41030ae9b6feaded24bef8f445d7f6480617e37bed4f37,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_tfs-709__g3711,Mobility Database local feeds_v2,tfs-709,US,0f9443a2e2e30d9c98f6c47a8d847c3795a577a881f42f85270a5052d82094ee,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-nabaricity-communitybus__g275,Mobility Database local feeds_v2,jbda-nabaricity-communitybus,JP,0fc3a293a3ed321f1e13be742f15e961cd254014d3c17f7f353c3a2e7e3b354a,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-名張市コミュニティバス_static_current__g6910,Transitland Atlas local DMFR,f-名張市コミュニティバス,,0fc3a293a3ed321f1e13be742f15e961cd254014d3c17f7f353c3a2e7e3b354a,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-171__g711,Mobility Database local feeds_v2,mdb-171,US,0fd1b21ed00a1d4189691abcf87ae8406bbe216903385a1ae35c7e9052a2e49f,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-1167__g1707,Mobility Database local feeds_v2,mdb-1167,AU,0fd33cb8a90c3cffe664944847e6f0b12e6520442f210f5b96a12130a5f379fb,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-292__g832,Mobility Database local feeds_v2,mdb-292,US,0fee0b84cb8ef94d3320ae679f592648625efd3d2a412b53bceb48ab696d6a93,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-c2qf-mountainline_static_current__g5322,Transitland Atlas local DMFR,f-c2qf-mountainline,,0fee0b84cb8ef94d3320ae679f592648625efd3d2a412b53bceb48ab696d6a93,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-dnkk-knoxvilleareatransit_static_current__g5952,Transitland Atlas local DMFR,f-dnkk-knoxvilleareatransit,,100f9a6be25e91944059870d18cbbc42bc411ac8a9a431dd5ce42bd05a5e9b64,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-yurok~ca~us_static_current__g4542,Transitland Atlas local DMFR,f-yurok~ca~us,,101952936c77cf829a82f9f36fb4590212a7d5230981df7fa878ebc1f06fb3bc,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-city~of~st~joseph~mo_static_current__g5457,Transitland Atlas local DMFR,f-city~of~st~joseph~mo,,103307f49f041fc884dd984f8e9198b03c27098ebe516d7ef6177cb9e38c10b7,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-shimantocity~gtfs~shimantocity~bus_static_current__g4972,Transitland Atlas local DMFR,f-shimantocity~gtfs~shimantocity~bus,,1045ae5a8f6e90df369c83b54bb848d5be08e989f9e75afc662e2553d5727c2c,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-mie~kotsu~sancoinanki_static_current__g4859,Transitland Atlas local DMFR,f-mie~kotsu~sancoinanki,,10659576d57a94435df317642b37262b779c37dda744c3c94d3d070ba7e56e55,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-397__g937,Mobility Database local feeds_v2,mdb-397,US,10ac2e350001735d44fc1a3b00f4bd288591f4bea3cf3e71418906ee4357f941,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-dpc4-oshkosh~wi~us_static_current__g6265,Transitland Atlas local DMFR,f-dpc4-oshkosh~wi~us,,10ac2e350001735d44fc1a3b00f4bd288591f4bea3cf3e71418906ee4357f941,complete_downloaded_and_parsed,parsed,yes,no,2,yes,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_jbda-kumanocity-communitybus__g199,Mobility Database local feeds_v2,jbda-kumanocity-communitybus,JP,10c8d8082186457d36a002a7d19dbc6387cd8f35a1fe4ea7e78bab78a96e6f86,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_mobilitydb_mdb-1973__g2024,Mobility Database local feeds_v2,mdb-1973,US,112b338b9cb60ce37bfe2875b076a1887196658bd51d52e255716080f5af7ed6,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
v23a_transitland_f-olean~area~transit~system_static_current__g5754,Transitland Atlas local DMFR,f-olean~area~transit~system,,114b57fbbc1d68b32c7009dd60a8d7846cf95685ce9b1f5912f6106231e86d2d,complete_downloaded_and_parsed,parsed,yes,no,1,no,,,,,,,,yes,SOURCE_CONTENT_ONLY_NO_CITY_LINK,
