path_id,path_index,link_order,link_id,link_index
OD018_P04,94,17,18661,2609
OD018_P04,94,18,18666,2610
OD018_P04,94,19,18679,2104
OD018_P04,94,20,14258,2106
OD018_P04,94,21,17204,152
OD018_P04,94,22,17209,923
OD018_P04,94,23,17056,3545
OD018_P04,94,24,17184,3547
OD018_P04,94,25,17185,3548
OD018_P04,94,26,17189,2984
OD018_P04,94,27,17160,2979
OD018_P04,94,28,15604,1972
OD018_P04,94,29,18141,1975
OD018_P04,94,30,18138,373
OD018_P04,94,31,15584,369
OD018_P04,94,32,17180,372
OD018_P04,94,33,17179,3612
OD018_P04,94,34,15632,2256
OD018_P04,94,35,18014,3613
OD018_P04,94,36,17958,1268
OD019_P00,95,0,15552,4602
OD019_P00,95,1,15558,4604
OD019_P00,95,2,15556,5088
OD019_P00,95,3,15555,4722
OD019_P00,95,4,15551,3523
OD019_P00,95,5,15561,774
OD019_P00,95,6,15568,770
OD019_P00,95,7,15562,773
OD019_P00,95,8,15571,3648
OD019_P00,95,9,14269,4208
OD019_P00,95,10,18442,3560
OD019_P00,95,11,18281,2014
OD019_P00,95,12,18361,2139
OD019_P00,95,13,18377,322
OD019_P00,95,14,18285,323
OD019_P00,95,15,18674,1779
OD019_P00,95,16,18670,1781
OD019_P00,95,17,18661,2609
OD019_P00,95,18,18666,2610
OD019_P00,95,19,18679,2104
OD019_P00,95,20,14258,2106
OD019_P00,95,21,17204,152
OD019_P00,95,22,17209,923
OD019_P00,95,23,17056,3545
OD019_P00,95,24,17184,3547
OD019_P00,95,25,17185,3548
OD019_P00,95,26,17189,2984
OD019_P00,95,27,17187,2980
OD019_P00,95,28,15631,2982
OD019_P00,95,29,17769,2415
OD019_P00,95,30,17820,2416
OD019_P00,95,31,18061,1301
OD019_P00,95,32,17808,153
OD019_P00,95,33,17904,154
OD019_P00,95,34,17825,3108
OD019_P01,96,0,15552,4602
OD019_P01,96,1,15558,4604
OD019_P01,96,2,15556,5088
OD019_P01,96,3,15555,4722
OD019_P01,96,4,15551,3523
OD019_P01,96,5,15561,774
OD019_P01,96,6,15568,770
OD019_P01,96,7,15562,773
OD019_P01,96,8,15571,3648
OD019_P01,96,9,14269,4208
OD019_P01,96,10,18442,3560
OD019_P01,96,11,18281,2014
OD019_P01,96,12,18380,2140
OD019_P01,96,13,18412,327
OD019_P01,96,14,18415,329
OD019_P01,96,15,18407,331
OD019_P01,96,16,18411,84
OD019_P01,96,17,18362,87
OD019_P01,96,18,18377,322
OD019_P01,96,19,18285,323
OD019_P01,96,20,18674,1779
OD019_P01,96,21,18670,1781
OD019_P01,96,22,18661,2609
OD019_P01,96,23,18666,2610
OD019_P01,96,24,18679,2104
OD019_P01,96,25,14258,2106
OD019_P01,96,26,17204,152
OD019_P01,96,27,17209,923
OD019_P01,96,28,17056,3545
OD019_P01,96,29,17184,3547
OD019_P01,96,30,17185,3548
OD019_P01,96,31,17189,2984
OD019_P01,96,32,17187,2980
OD019_P01,96,33,15631,2982
OD019_P01,96,34,17769,2415
OD019_P01,96,35,17820,2416
OD019_P01,96,36,18061,1301
OD019_P01,96,37,17808,153
OD019_P01,96,38,17904,154
OD019_P01,96,39,17825,3108
OD019_P02,97,0,15552,4602
OD019_P02,97,1,15558,4604
OD019_P02,97,2,15556,5088
OD019_P02,97,3,15555,4722
OD019_P02,97,4,15551,3523
OD019_P02,97,5,15561,774
OD019_P02,97,6,15568,770
OD019_P02,97,7,15562,773
OD019_P02,97,8,15571,3648
OD019_P02,97,9,14269,4208
OD019_P02,97,10,18442,3560
OD019_P02,97,11,18281,2014
OD019_P02,97,12,18361,2139
OD019_P02,97,13,18377,322
OD019_P02,97,14,18285,323
OD019_P02,97,15,18674,1779
OD019_P02,97,16,18670,1781
OD019_P02,97,17,18661,2609
OD019_P02,97,18,18666,2610
OD019_P02,97,19,18679,2104
OD019_P02,97,20,14258,2106
OD019_P02,97,21,17204,152
OD019_P02,97,22,17209,923
OD019_P02,97,23,17056,3545
OD019_P02,97,24,17184,3547
OD019_P02,97,25,17185,3548
OD019_P02,97,26,17189,2984
OD019_P02,97,27,17160,2979
OD019_P02,97,28,15604,1972
OD019_P02,97,29,18115,1977
OD019_P02,97,30,18152,2320
OD019_P02,97,31,17775,2323
OD019_P02,97,32,17812,1194
OD019_P02,97,33,18086,1197
OD019_P02,97,34,18085,3512
OD019_P02,97,35,18063,165
OD019_P02,97,36,18081,167
OD019_P02,97,37,18071,1187
OD019_P02,97,38,17815,2668
OD019_P02,97,39,18056,1170
OD019_P02,97,40,17808,153
OD019_P02,97,41,17904,154
OD019_P02,97,42,17825,3108
OD019_P03,98,0,15552,4602
OD019_P03,98,1,15558,4604
OD019_P03,98,2,15556,5088
OD019_P03,98,3,15555,4722
OD019_P03,98,4,15551,3523
OD019_P03,98,5,15561,774
OD019_P03,98,6,15568,770
OD019_P03,98,7,15562,773
OD019_P03,98,8,15571,3648
OD019_P03,98,9,14269,4208
OD019_P03,98,10,18442,3560
OD019_P03,98,11,18281,2014
OD019_P03,98,12,18380,2140
OD019_P03,98,13,18412,327
OD019_P03,98,14,18415,329
OD019_P03,98,15,18407,331
OD019_P03,98,16,18411,84
OD019_P03,98,17,18362,87
OD019_P03,98,18,18377,322
OD019_P03,98,19,18285,323
OD019_P03,98,20,18674,1779
OD019_P03,98,21,18670,1781
OD019_P03,98,22,18661,2609
OD019_P03,98,23,18666,2610
OD019_P03,98,24,18679,2104
OD019_P03,98,25,14258,2106
OD019_P03,98,26,17204,152
OD019_P03,98,27,17209,923
OD019_P03,98,28,17056,3545
OD019_P03,98,29,17184,3547
OD019_P03,98,30,17185,3548
OD019_P03,98,31,17189,2984
OD019_P03,98,32,17160,2979
OD019_P03,98,33,15604,1972
OD019_P03,98,34,18115,1977
OD019_P03,98,35,18152,2320
OD019_P03,98,36,17775,2323
OD019_P03,98,37,17812,1194
OD019_P03,98,38,18086,1197
OD019_P03,98,39,18085,3512
OD019_P03,98,40,18063,165
OD019_P03,98,41,18081,167
OD019_P03,98,42,18071,1187
OD019_P03,98,43,17815,2668
OD019_P03,98,44,18056,1170
OD019_P03,98,45,17808,153
OD019_P03,98,46,17904,154
OD019_P03,98,47,17825,3108
OD019_P04,99,0,15552,4602
OD019_P04,99,1,15558,4604
OD019_P04,99,2,15556,5088
OD019_P04,99,3,15555,4722
OD019_P04,99,4,15551,3523
OD019_P04,99,5,15561,774
OD019_P04,99,6,15568,770
OD019_P04,99,7,15562,773
OD019_P04,99,8,15571,3648
OD019_P04,99,9,14269,4208
OD019_P04,99,10,18442,3560
OD019_P04,99,11,18281,2014
OD019_P04,99,12,18361,2139
OD019_P04,99,13,18377,322
OD019_P04,99,14,18285,323
OD019_P04,99,15,18674,1779
OD019_P04,99,16,18670,1781
OD019_P04,99,17,18661,2609
OD019_P04,99,18,18666,2610
OD019_P04,99,19,18679,2104
OD019_P04,99,20,14258,2106
OD019_P04,99,21,17204,152
OD019_P04,99,22,17209,923
OD019_P04,99,23,17056,3545
OD019_P04,99,24,17184,3547
OD019_P04,99,25,17185,3548
OD019_P04,99,26,17189,2984
OD019_P04,99,27,17160,2979
OD019_P04,99,28,15604,1972
OD019_P04,99,29,18115,1977
OD019_P04,99,30,18154,2319
OD019_P04,99,31,18153,2321
OD019_P04,99,32,17775,2323
OD019_P04,99,33,17812,1194
OD019_P04,99,34,18086,1197
OD019_P04,99,35,18085,3512
OD019_P04,99,36,18063,165
OD019_P04,99,37,18081,167
OD019_P04,99,38,18071,1187
OD019_P04,99,39,17815,2668
OD019_P04,99,40,18056,1170
OD019_P04,99,41,17808,153
OD019_P04,99,42,17904,154
OD019_P04,99,43,17825,3108
OD020_P00,100,0,15997,4636
OD020_P00,100,1,16105,1859
OD020_P00,100,2,15986,1853
OD020_P00,100,3,16146,1858
OD020_P00,100,4,16148,4528
OD020_P00,100,5,16152,4536
OD020_P00,100,6,16143,4996
OD020_P00,100,7,16165,201
OD020_P00,100,8,15861,195
OD020_P00,100,9,16485,199
OD020_P00,100,10,16455,3046
OD020_P00,100,11,16497,3049
OD020_P00,100,12,16498,4320
OD020_P00,100,13,16501,4169
OD020_P00,100,14,16381,4170
OD020_P00,100,15,16512,4171
OD020_P00,100,16,16513,4172
OD020_P00,100,17,16554,3407
OD020_P00,100,18,16551,3392
OD020_P00,100,19,16382,1845
OD020_P00,100,20,16586,5060
OD020_P00,100,21,15602,1503
OD020_P00,100,22,17020,1505
OD020_P00,100,23,17016,1511
OD020_P00,100,24,17014,1231
OD020_P00,100,25,17036,808
OD020_P01,101,0,15997,4636
OD020_P01,101,1,16105,1859
OD020_P01,101,2,15988,1856
OD020_P01,101,3,16137,1867
OD020_P01,101,4,15893,4575
OD020_P01,101,5,16340,3082
OD020_P01,101,6,16338,3435
OD020_P01,101,7,16336,1037
OD020_P01,101,8,16333,1039
OD020_P01,101,9,16343,2523
OD020_P01,101,10,16358,2527
OD020_P01,101,11,16335,4040
OD020_P01,101,12,16361,2529
OD020_P01,101,13,15879,2533
OD020_P01,101,14,15621,3030
OD020_P01,101,15,17481,2545
OD020_P01,101,16,17479,3653
OD020_P01,101,17,17482,648
OD020_P01,101,18,17485,649
OD020_P01,101,19,15636,1435
OD020_P01,101,20,17944,3791
OD020_P01,101,21,17929,1431
OD020_P01,101,22,15587,434
OD020_P01,101,23,17027,429
OD020_P01,101,24,17025,433
OD020_P01,101,25,17034,1316
OD020_P01,101,26,17015,1312
OD020_P01,101,27,15591,805
OD020_P01,101,28,15592,803
OD020_P02,102,0,15997,4636
OD020_P02,102,1,16105,1859
OD020_P02,102,2,15988,1856
OD020_P02,102,3,16137,1867
OD020_P02,102,4,15893,4575
OD020_P02,102,5,16340,3082
OD020_P02,102,6,16338,3435
OD020_P02,102,7,16336,1037
OD020_P02,102,8,16333,1039
OD020_P02,102,9,16343,2523
OD020_P02,102,10,16358,2527
OD020_P02,102,11,16334,4041
OD020_P02,102,12,15879,2533
OD020_P02,102,13,15621,3030
OD020_P02,102,14,17481,2545
OD020_P02,102,15,17479,3653
OD020_P02,102,16,17482,648
OD020_P02,102,17,17485,649
OD020_P02,102,18,15636,1435
OD020_P02,102,19,17944,3791
OD020_P02,102,20,17929,1431
OD020_P02,102,21,15587,434
OD020_P02,102,22,17027,429
OD020_P02,102,23,17025,433
OD020_P02,102,24,17034,1316
OD020_P02,102,25,17015,1312
OD020_P02,102,26,15591,805
OD020_P02,102,27,15592,803
OD020_P03,103,0,15997,4636
OD020_P03,103,1,16105,1859
OD020_P03,103,2,15988,1856
OD020_P03,103,3,16137,1867
OD020_P03,103,4,15893,4575
OD020_P03,103,5,16340,3082
OD020_P03,103,6,16338,3435
OD020_P03,103,7,16336,1037
OD020_P03,103,8,16333,1039
OD020_P03,103,9,16343,2523
OD020_P03,103,10,16358,2527
OD020_P03,103,11,16335,4040
OD020_P03,103,12,16361,2529
OD020_P03,103,13,15879,2533
OD020_P03,103,14,15621,3030
OD020_P03,103,15,17481,2545
OD020_P03,103,16,17479,3653
OD020_P03,103,17,17482,648
OD020_P03,103,18,17485,649
OD020_P03,103,19,15636,1435
OD020_P03,103,20,17944,3791
OD020_P03,103,21,17929,1431
OD020_P03,103,22,15587,434
OD020_P03,103,23,17027,429
OD020_P03,103,24,17025,433
OD020_P03,103,25,17034,1316
OD020_P03,103,26,17015,1312
OD020_P03,103,27,15591,805
OD020_P03,103,28,15593,804
OD020_P03,103,29,17036,808
OD020_P04,104,0,15997,4636
OD020_P04,104,1,16105,1859
OD020_P04,104,2,15988,1856
OD020_P04,104,3,16137,1867
OD020_P04,104,4,15893,4575
OD020_P04,104,5,16340,3082
OD020_P04,104,6,16338,3435
OD020_P04,104,7,16336,1037
OD020_P04,104,8,16333,1039
OD020_P04,104,9,16343,2523
OD020_P04,104,10,16358,2527
OD020_P04,104,11,16334,4041
OD020_P04,104,12,15879,2533
OD020_P04,104,13,15621,3030
OD020_P04,104,14,17481,2545
OD020_P04,104,15,17479,3653
OD020_P04,104,16,17482,648
OD020_P04,104,17,17485,649
OD020_P04,104,18,15636,1435
OD020_P04,104,19,17944,3791
OD020_P04,104,20,17929,1431
OD020_P04,104,21,15587,434
OD020_P04,104,22,17027,429
OD020_P04,104,23,17025,433
OD020_P04,104,24,17034,1316
OD020_P04,104,25,17015,1312
OD020_P04,104,26,15591,805
OD020_P04,104,27,15593,804
OD020_P04,104,28,17036,808
OD021_P00,105,0,15997,4636
OD021_P00,105,1,16105,1859
OD021_P00,105,2,15988,1856
OD021_P00,105,3,16137,1867
OD021_P00,105,4,15893,4575
OD021_P00,105,5,16340,3082
OD021_P00,105,6,16338,3435
OD021_P00,105,7,16336,1037
OD021_P00,105,8,16333,1039
OD021_P00,105,9,16343,2523
OD021_P00,105,10,16358,2527
OD021_P00,105,11,16335,4040
OD021_P00,105,12,16361,2529
OD021_P00,105,13,15879,2533
OD021_P00,105,14,15621,3030
OD021_P00,105,15,17481,2545
OD021_P00,105,16,17479,3653
OD021_P00,105,17,17482,648
OD021_P00,105,18,17485,649
OD021_P00,105,19,15636,1435
OD021_P00,105,20,17907,3792
OD021_P00,105,21,17814,2277
OD021_P00,105,22,17818,2279
OD021_P00,105,23,17904,154
OD021_P00,105,24,17951,3109
OD021_P00,105,25,17826,4988
OD021_P00,105,26,18004,404
OD021_P00,105,27,18006,407
OD021_P01,106,0,15997,4636
OD021_P01,106,1,16105,1859
OD021_P01,106,2,15988,1856
OD021_P01,106,3,16137,1867
OD021_P01,106,4,15893,4575
OD021_P01,106,5,16340,3082
OD021_P01,106,6,16338,3435
OD021_P01,106,7,16336,1037
OD021_P01,106,8,16333,1039
OD021_P01,106,9,16343,2523
OD021_P01,106,10,16358,2527
OD021_P01,106,11,16334,4041
OD021_P01,106,12,15879,2533
OD021_P01,106,13,15621,3030
OD021_P01,106,14,17481,2545
OD021_P01,106,15,17479,3653
OD021_P01,106,16,17482,648
OD021_P01,106,17,17485,649
OD021_P01,106,18,15636,1435
OD021_P01,106,19,17907,3792
OD021_P01,106,20,17814,2277
OD021_P01,106,21,17818,2279
OD021_P01,106,22,17904,154
OD021_P01,106,23,17951,3109
OD021_P01,106,24,17826,4988
OD021_P01,106,25,18004,404
OD021_P01,106,26,18006,407
OD021_P02,107,0,15997,4636
OD021_P02,107,1,16105,1859
OD021_P02,107,2,15988,1856
OD021_P02,107,3,16137,1867
OD021_P02,107,4,15893,4575
OD021_P02,107,5,16340,3082
OD021_P02,107,6,16338,3435
OD021_P02,107,7,16336,1037
OD021_P02,107,8,16333,1039
OD021_P02,107,9,16343,2523
OD021_P02,107,10,16358,2527
OD021_P02,107,11,16335,4040
OD021_P02,107,12,16361,2529
OD021_P02,107,13,15879,2533
OD021_P02,107,14,15621,3030
OD021_P02,107,15,17481,2545
OD021_P02,107,16,17479,3653
OD021_P02,107,17,17482,648
OD021_P02,107,18,17485,649
OD021_P02,107,19,15636,1435
OD021_P02,107,20,17944,3791
OD021_P02,107,21,17929,1431
OD021_P02,107,22,17931,436
OD021_P02,107,23,17905,2565
OD021_P02,107,24,17829,616
OD021_P02,107,25,18008,5052
OD021_P02,107,26,18012,409
OD021_P02,107,27,18004,404
OD021_P02,107,28,18006,407
OD021_P03,108,0,15997,4636
OD021_P03,108,1,16105,1859
OD021_P03,108,2,15988,1856
OD021_P03,108,3,16137,1867
OD021_P03,108,4,15893,4575
OD021_P03,108,5,16340,3082
OD021_P03,108,6,16338,3435
OD021_P03,108,7,16336,1037
OD021_P03,108,8,16333,1039
OD021_P03,108,9,16343,2523
OD021_P03,108,10,16358,2527
OD021_P03,108,11,16334,4041
OD021_P03,108,12,15879,2533
OD021_P03,108,13,15621,3030
OD021_P03,108,14,17481,2545
OD021_P03,108,15,17479,3653
OD021_P03,108,16,17482,648
OD021_P03,108,17,17485,649
OD021_P03,108,18,15636,1435
OD021_P03,108,19,17944,3791
OD021_P03,108,20,17929,1431
OD021_P03,108,21,17931,436
OD021_P03,108,22,17905,2565
OD021_P03,108,23,17829,616
OD021_P03,108,24,18008,5052
OD021_P03,108,25,18012,409
OD021_P03,108,26,18004,404
OD021_P03,108,27,18006,407
OD021_P04,109,0,15997,4636
OD021_P04,109,1,16105,1859
OD021_P04,109,2,15986,1853
OD021_P04,109,3,16146,1858
OD021_P04,109,4,16148,4528
OD021_P04,109,5,16152,4536
OD021_P04,109,6,16143,4996
OD021_P04,109,7,16165,201
OD021_P04,109,8,15861,195
OD021_P04,109,9,16485,199
OD021_P04,109,10,16455,3046
OD021_P04,109,11,16497,3049
OD021_P04,109,12,16498,4320
OD021_P04,109,13,16501,4169
OD021_P04,109,14,16381,4170
OD021_P04,109,15,16512,4171
OD021_P04,109,16,16513,4172
OD021_P04,109,17,16554,3407
OD021_P04,109,18,16551,3392
OD021_P04,109,19,16382,1845
OD021_P04,109,20,16586,5060
OD021_P04,109,21,15602,1503
OD021_P04,109,22,17020,1505
OD021_P04,109,23,17016,1511
OD021_P04,109,24,17014,1231
OD021_P04,109,25,17036,808
OD021_P04,109,26,16953,807
OD021_P04,109,27,15619,3370
OD021_P04,109,28,18011,604
OD021_P04,109,29,18008,5052
OD021_P04,109,30,18012,409
OD021_P04,109,31,18004,404
OD021_P04,109,32,18006,407
OD022_P00,110,0,15997,4636
OD022_P00,110,1,16105,1859
OD022_P00,110,2,15988,1856
OD022_P00,110,3,16137,1867
OD022_P00,110,4,15893,4575
OD022_P00,110,5,16340,3082
OD022_P00,110,6,16338,3435
OD022_P00,110,7,16336,1037
OD022_P00,110,8,16333,1039
OD022_P00,110,9,16343,2523
OD022_P00,110,10,16358,2527
OD022_P00,110,11,16335,4040
OD022_P00,110,12,16361,2529
OD022_P00,110,13,15879,2533
OD022_P00,110,14,15621,3030
OD022_P00,110,15,17481,2545
OD022_P00,110,16,17479,3653
OD022_P00,110,17,17482,648
OD022_P00,110,18,17485,649
OD022_P00,110,19,15636,1435
OD022_P00,110,20,17907,3792
OD022_P00,110,21,17814,2277
OD022_P00,110,22,17818,2279
OD022_P00,110,23,17904,154
OD022_P00,110,24,17825,3108
OD022_P01,111,0,15997,4636
OD022_P01,111,1,16105,1859
OD022_P01,111,2,15988,1856
OD022_P01,111,3,16137,1867
OD022_P01,111,4,15893,4575
OD022_P01,111,5,16340,3082
OD022_P01,111,6,16338,3435
OD022_P01,111,7,16336,1037
OD022_P01,111,8,16333,1039
OD022_P01,111,9,16343,2523
OD022_P01,111,10,16358,2527
OD022_P01,111,11,16334,4041
OD022_P01,111,12,15879,2533
OD022_P01,111,13,15621,3030
OD022_P01,111,14,17481,2545
OD022_P01,111,15,17479,3653
OD022_P01,111,16,17482,648
OD022_P01,111,17,17485,649
OD022_P01,111,18,15636,1435
OD022_P01,111,19,17907,3792
OD022_P01,111,20,17814,2277
OD022_P01,111,21,17818,2279
OD022_P01,111,22,17904,154
OD022_P01,111,23,17825,3108
OD022_P02,112,0,15997,4636
OD022_P02,112,1,16105,1859
OD022_P02,112,2,15988,1856
OD022_P02,112,3,16137,1867
OD022_P02,112,4,15893,4575
OD022_P02,112,5,16340,3082
OD022_P02,112,6,16338,3435
OD022_P02,112,7,16336,1037
OD022_P02,112,8,16333,1039
OD022_P02,112,9,16343,2523
OD022_P02,112,10,16358,2527
OD022_P02,112,11,16335,4040
OD022_P02,112,12,16361,2529
OD022_P02,112,13,15879,2533
OD022_P02,112,14,15621,3030
OD022_P02,112,15,17481,2545
OD022_P02,112,16,17479,3653
OD022_P02,112,17,17482,648
OD022_P02,112,18,17485,649
OD022_P02,112,19,15636,1435
OD022_P02,112,20,17944,3791
OD022_P02,112,21,17929,1431
OD022_P02,112,22,17931,436
OD022_P02,112,23,17906,2564
OD022_P02,112,24,17903,613
OD022_P02,112,25,17825,3108
OD022_P03,113,0,15997,4636
OD022_P03,113,1,16105,1859
OD022_P03,113,2,15988,1856
OD022_P03,113,3,16137,1867
OD022_P03,113,4,15893,4575
OD022_P03,113,5,16340,3082
OD022_P03,113,6,16338,3435
OD022_P03,113,7,16336,1037
OD022_P03,113,8,16333,1039
OD022_P03,113,9,16343,2523
OD022_P03,113,10,16358,2527
OD022_P03,113,11,16334,4041
OD022_P03,113,12,15879,2533
OD022_P03,113,13,15621,3030
OD022_P03,113,14,17481,2545
OD022_P03,113,15,17479,3653
OD022_P03,113,16,17482,648
OD022_P03,113,17,17485,649
OD022_P03,113,18,15636,1435
OD022_P03,113,19,17944,3791
OD022_P03,113,20,17929,1431
OD022_P03,113,21,17931,436
OD022_P03,113,22,17906,2564
OD022_P03,113,23,17903,613
OD022_P03,113,24,17825,3108
OD022_P04,114,0,15997,4636
OD022_P04,114,1,16105,1859
OD022_P04,114,2,15988,1856
OD022_P04,114,3,16137,1867
OD022_P04,114,4,15893,4575
OD022_P04,114,5,16340,3082
OD022_P04,114,6,16338,3435
OD022_P04,114,7,16336,1037
OD022_P04,114,8,16333,1039
OD022_P04,114,9,16343,2523
OD022_P04,114,10,16358,2527
OD022_P04,114,11,16335,4040
OD022_P04,114,12,16361,2529
OD022_P04,114,13,15879,2533
OD022_P04,114,14,15621,3030
OD022_P04,114,15,17481,2545
OD022_P04,114,16,17479,3653
OD022_P04,114,17,17482,648
OD022_P04,114,18,17485,649
OD022_P04,114,19,15636,1435
OD022_P04,114,20,17907,3792
OD022_P04,114,21,17814,2277
OD022_P04,114,22,18054,2280
OD022_P04,114,23,18060,1292
OD022_P04,114,24,18061,1301
OD022_P04,114,25,17808,153
OD022_P04,114,26,17904,154
OD022_P04,114,27,17825,3108
OD023_P00,115,0,18233,142
OD023_P00,115,1,18213,126
OD023_P00,115,2,18231,122
OD023_P00,115,3,18226,121
OD023_P00,115,4,18229,125
OD023_P00,115,5,18089,2186
OD023_P00,115,6,18168,1980
OD023_P00,115,7,18155,1979
OD023_P00,115,8,18165,1983
OD023_P00,115,9,18164,3252
OD023_P00,115,10,18117,2325
OD023_P00,115,11,18140,2316
OD023_P00,115,12,18115,1977
OD023_P00,115,13,18154,2319
OD023_P00,115,14,18120,2322
OD023_P00,115,15,17772,3707
OD023_P00,115,16,18015,1195
OD023_P00,115,17,18018,3706
OD023_P00,115,18,18019,4412
OD023_P00,115,19,18014,3613
OD023_P00,115,20,17958,1268
OD023_P00,115,21,18007,1272
OD023_P00,115,22,18005,406
OD023_P00,115,23,17811,410
OD023_P00,115,24,17946,412
OD023_P00,115,25,17947,615
OD023_P00,115,26,15592,803
OD023_P01,116,0,18233,142
OD023_P01,116,1,18213,126
OD023_P01,116,2,18231,122
OD023_P01,116,3,18226,121
OD023_P01,116,4,18229,125
OD023_P01,116,5,18089,2186
OD023_P01,116,6,18168,1980
OD023_P01,116,7,18155,1979
OD023_P01,116,8,18165,1983
OD023_P01,116,9,18164,3252
OD023_P01,116,10,18117,2325
OD023_P01,116,11,18140,2316
OD023_P01,116,12,18115,1977
OD023_P01,116,13,18154,2319
OD023_P01,116,14,18120,2322
OD023_P01,116,15,17772,3707
OD023_P01,116,16,18015,1195
OD023_P01,116,17,18018,3706
OD023_P01,116,18,18019,4412
OD023_P01,116,19,18014,3613
OD023_P01,116,20,17960,1266
OD023_P01,116,21,18010,601
OD023_P01,116,22,17828,602
OD023_P01,116,23,15592,803
OD023_P02,117,0,18233,142
OD023_P02,117,1,18213,126
OD023_P02,117,2,18231,122
OD023_P02,117,3,18226,121
OD023_P02,117,4,18229,125
OD023_P02,117,5,18089,2186
OD023_P02,117,6,18168,1980
OD023_P02,117,7,18155,1979
OD023_P02,117,8,18165,1983
OD023_P02,117,9,18164,3252
OD023_P02,117,10,18117,2325
OD023_P02,117,11,18140,2316
OD023_P02,117,12,18115,1977
OD023_P02,117,13,18154,2319
OD023_P02,117,14,18120,2322
OD023_P02,117,15,17772,3707
OD023_P02,117,16,18015,1195
OD023_P02,117,17,18018,3706
OD023_P02,117,18,18019,4412
OD023_P02,117,19,18014,3613
OD023_P02,117,20,17958,1268
OD023_P02,117,21,18007,1272
OD023_P02,117,22,18005,406
OD023_P02,117,23,17811,410
OD023_P02,117,24,17946,412
OD023_P02,117,25,17947,615
OD023_P02,117,26,15593,804
OD023_P02,117,27,17036,808
OD023_P03,118,0,18233,142
OD023_P03,118,1,18213,126
OD023_P03,118,2,18231,122
OD023_P03,118,3,18226,121
OD023_P03,118,4,18229,125
OD023_P03,118,5,18089,2186
OD023_P03,118,6,18168,1980
OD023_P03,118,7,18155,1979
OD023_P03,118,8,18165,1983
OD023_P03,118,9,18164,3252
OD023_P03,118,10,18117,2325
OD023_P03,118,11,18140,2316
OD023_P03,118,12,18115,1977
OD023_P03,118,13,18154,2319
OD023_P03,118,14,18120,2322
OD023_P03,118,15,17772,3707
OD023_P03,118,16,18015,1195
OD023_P03,118,17,18018,3706
OD023_P03,118,18,18019,4412
OD023_P03,118,19,18014,3613
OD023_P03,118,20,17960,1266
OD023_P03,118,21,18010,601
OD023_P03,118,22,17828,602
OD023_P03,118,23,15593,804
OD023_P03,118,24,17036,808
OD023_P04,119,0,18233,142
OD023_P04,119,1,18213,126
OD023_P04,119,2,18231,122
OD023_P04,119,3,18226,121
OD023_P04,119,4,18229,125
OD023_P04,119,5,18089,2186
OD023_P04,119,6,18168,1980
OD023_P04,119,7,18155,1979
OD023_P04,119,8,18165,1983
OD023_P04,119,9,18164,3252
OD023_P04,119,10,18117,2325
OD023_P04,119,11,18140,2316
OD023_P04,119,12,18115,1977
OD023_P04,119,13,18154,2319
OD023_P04,119,14,18120,2322
OD023_P04,119,15,17772,3707
OD023_P04,119,16,18015,1195
OD023_P04,119,17,18018,3706
OD023_P04,119,18,18019,4412
OD023_P04,119,19,18014,3613
OD023_P04,119,20,17960,1266
OD023_P04,119,21,18009,600
OD023_P04,119,22,18005,406
OD023_P04,119,23,17811,410
OD023_P04,119,24,17946,412
OD023_P04,119,25,17947,615
OD023_P04,119,26,15592,803
OD024_P00,120,0,18233,142
OD024_P00,120,1,18213,126
OD024_P00,120,2,18231,122
OD024_P00,120,3,18226,121
OD024_P00,120,4,18229,125
OD024_P00,120,5,18089,2186
OD024_P00,120,6,18168,1980
OD024_P00,120,7,18155,1979
OD024_P00,120,8,18165,1983
OD024_P00,120,9,18164,3252
OD024_P00,120,10,18117,2325
OD024_P00,120,11,18140,2316
OD024_P00,120,12,18115,1977
OD024_P00,120,13,18154,2319
OD024_P00,120,14,18120,2322
OD024_P00,120,15,17772,3707
OD024_P00,120,16,18015,1195
OD024_P00,120,17,18018,3706
OD024_P00,120,18,18019,4412
OD024_P00,120,19,18014,3613
OD024_P00,120,20,17958,1268
OD024_P01,121,0,18233,142
OD024_P01,121,1,18213,126
OD024_P01,121,2,18231,122
OD024_P01,121,3,18226,121
OD024_P01,121,4,18229,125
OD024_P01,121,5,18089,2186
OD024_P01,121,6,18168,1980
OD024_P01,121,7,18155,1979
OD024_P01,121,8,18165,1983
OD024_P01,121,9,18164,3252
OD024_P01,121,10,18117,2325
OD024_P01,121,11,18140,2316
OD024_P01,121,12,18115,1977
OD024_P01,121,13,18152,2320
OD024_P01,121,14,17775,2323
OD024_P01,121,15,17956,1193
OD024_P01,121,16,18015,1195
OD024_P01,121,17,18018,3706
OD024_P01,121,18,18019,4412
OD024_P01,121,19,18014,3613
OD024_P01,121,20,17958,1268
OD024_P02,122,0,18233,142
OD024_P02,122,1,18213,126
OD024_P02,122,2,18231,122
OD024_P02,122,3,18226,121
OD024_P02,122,4,18229,125
OD024_P02,122,5,18089,2186
OD024_P02,122,6,18168,1980
OD024_P02,122,7,18155,1979
OD024_P02,122,8,18165,1983
OD024_P02,122,9,18164,3252
OD024_P02,122,10,18117,2325
OD024_P02,122,11,18140,2316
OD024_P02,122,12,18141,1975
OD024_P02,122,13,18138,373
OD024_P02,122,14,15584,369
OD024_P02,122,15,17180,372
OD024_P02,122,16,17179,3612
